Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Ambient Temperature,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
1,B0039,0.7125053998152459,0.5506011543185722,0.5506011543185722,2.9920169984749423,1.58780732041714,7405.0,489.032,4.20844775456795,2.8839928825092622,1.3244548720586877,24,27.89289436489542,42.427386766932365,-1.9544421310889033e-05,0.03367256477995552,77.27676933555088,53.068124988142095,30.996948207673192,,Invalid : Discharge Ah significantly lower than average
2,B0039,0.5618778909547423,0.5548498834806296,0.5506011543185722,2.3626062640830687,1.5922613095018512,6581.5779999999995,492.813,4.210149125358295,2.8696380480895396,1.3405110772687552,24,28.308531875092275,43.039826132044304,-0.00043139793675855086,0.036404913858621754,98.74919309208434,67.39427274479908,31.236137022937694,-0.23918881526450164,Invalid : Discharge Ah significantly lower than average
3,B0039,0.5652926298958847,0.5573793945861995,0.5506011543185722,2.3768371033428295,1.6008053362030465,6627.718000000001,495.01599999999996,4.21013916007837,2.872101411940448,1.3380377481379218,24,28.589252959577436,43.25096930436533,-0.0003760726159440663,0.0359107134273457,98.60015240051109,67.35023338165006,31.378539784201642,-0.14240276126394846,Invalid : Discharge Ah significantly lower than average
4,B0039,0.5673235166455882,0.5501832137267578,0.5506011543185722,2.385235355278785,1.5830249824955462,6671.063,488.42199999999997,4.210106768128674,2.877112003111977,1.3329947650166973,24,28.80714286935244,43.387251683118016,-0.0004052388305697577,0.036516319003532055,96.9787427427342,66.3676638446659,30.973419592128632,0.4051201920730101,Invalid : Discharge Ah significantly lower than average
5,B0039,0.5596229329048084,0.5468159488359742,0.5506011543185722,2.3530294672108703,1.5771027623944638,6593.735,485.29699999999997,4.2101896745772445,2.8842634473710134,1.325926227206231,24,28.844751541211828,42.8021626655845,-0.000417055307586205,0.034407076286585535,97.71149763245805,67.02435240914598,30.78385417875729,0.1895654133713407,Invalid : Discharge Ah significantly lower than average
6,B0039,0.55553121384548,0.5395477541201255,0.5506011543185722,2.3371467230623124,1.560819014869401,6768.219,478.70300000000003,4.210787462290913,2.892836282581472,1.317951179709441,24,27.12633574486719,42.50545366992459,8.296326794936907e-05,0.03563920177492615,97.12285118693613,66.78309921528135,30.374679854651,0.4091743241062922,Invalid : Discharge Ah significantly lower than average
7,B0039,0.5515771234603737,0.5439328272649901,0.5506011543185722,2.320402895292224,1.570039098253827,6698.735,482.61,4.210719132610841,2.8863992998401837,1.324319832770657,24,26.85129318247529,42.94511904762865,-4.466769240575653e-05,0.036354702547304794,98.61410202304506,67.66234869984082,30.621544366452557,-0.246864511801558,Invalid : Discharge Ah significantly lower than average
8,B0039,0.5543069162566328,0.5412173315077503,0.5506011543185722,2.3307018354246822,1.5615108352843032,6549.672,480.156,4.210161150709571,2.8851168692236957,1.3250442814858756,24,28.885108817551654,43.02848754119143,-0.0005123311378480615,0.036630830092526004,97.63856730540554,66.99745164957048,30.468671310003025,0.15287305644953264,Invalid : Discharge Ah significantly lower than average
9,B0039,0.5513556054683955,0.5440947819263176,0.5506011543185722,2.3183357827314994,1.561440296666469,6562.516,482.735,4.210221268464131,2.8697547516623776,1.340466516801753,24,28.89058404679197,42.90402322356514,-0.0005972157812259353,0.03612703471548347,98.68309608715965,67.35177485061098,30.6306618559634,-0.161990545960375,Invalid : Discharge Ah significantly lower than average
10,B0039,0.5536322844736875,0.536107232991502,0.5506011543185722,2.327838532031282,1.5499874416322836,6544.218,475.39099999999996,4.210209585575373,2.891047003960093,1.3191625816152799,24,28.6122087103012,42.903319903332616,-0.00040932234654622346,0.036219084063348686,96.83453223851537,66.58483482871803,30.180990367451628,0.44967148851177186,Invalid : Discharge Ah significantly lower than average
