Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
1,B0026,1.8814257794566398,7.672891183560086,10348.281,4.202087184399668,3.405360850850095,4.139706044022081,0.23200326401330196,-0.001112380250544209,0.00014964889891691012,24,29.712547889456097,26.394056426838773,27.539247345973916,-4.661632096179567e-05,1.5210667967813098,0.0218658675458409,0.6972791643415801
4,B0026,1.8778879256717957,7.656746796399226,10802.094,4.201800406214022,3.479436798264462,4.141170781450117,0.2125609948583486,-0.0007092890824488227,0.00013235357393231613,24,29.723589161365588,26.254191405178176,27.320917207271307,-6.37140347826993e-05,1.5188620532080546,0.0214588190363378,0.6713778119080502
6,B0026,1.8822738369162901,7.676479571733624,10801.046,4.202590791366118,3.4999756636078843,4.142023658442447,0.20935801136650986,-0.0008133785169795797,0.00013038443569779633,24,29.475019707607043,26.428221857640484,27.36169744848935,2.7430016054842797e-06,1.520930837350663,0.0222863782155818,0.6698503550810259
8,B0026,1.859684712421486,7.582868019499139,10284.484999999999,4.2018763992449575,3.5390895421712187,4.139442019951688,0.20388193851915004,-0.0008578563760238207,0.0001321300712671665,24,29.777412181263617,26.67651813467016,27.64625027236855,-4.909827711383725e-05,1.5200041244206388,0.0216023612796324,0.6954556832002431
10,B0026,1.8629000448617077,7.592711937437283,10707.531,4.201993794143828,3.5120851224496703,4.141198998371938,0.1982120613486928,-0.000837149894341129,0.00012871678762689496,24,29.77882612386636,26.6155135937148,27.563483769514125,-5.8994192819802576e-05,1.5195805140047465,0.0202469101664245,0.667611970122115
13,B0026,1.859446340001255,7.581402952108311,10761.452999999996,4.201858302742679,3.535124557285427,4.142603259071071,0.19179380859274137,-0.0006726591719774024,0.0001247357142233791,24,29.74536095758909,26.45424684316916,27.484015560074898,-7.879422366405214e-06,1.5185016522026362,0.0202015263335146,0.6597467694444186
17,B0026,1.8744600128794302,7.628523601639953,10361.562,4.202694701543434,3.4089691485086315,4.136224742705853,0.17840717801305467,-0.0007114557025050772,0.00013997519573561814,24,29.832426409777412,26.233971235111127,27.34500374200099,-2.2901828324377845e-05,1.5181937890602637,0.0211638808303195,0.6929243706897248
20,B0026,1.871889580638814,7.619466507051714,10677.516,4.20208093227589,3.445258614584743,4.138668487948222,0.1773278767309365,-0.0007768478513426886,0.00013262579856918085,24,30.163184091041693,26.850415302751728,27.756557557800853,-1.363235668812049e-05,1.519438894812824,0.0212259117334567,0.6700431128982998
21,B0026,1.3815624462169829,5.670502175456565,8306.733999999999,4.202183958735513,3.818694438273085,4.157209642515661,0.1637803122186359,-0.000654953751520047,0.00011588787068739119,24,36.528556594429546,26.538915782058677,28.714911344161553,-0.001202595486068396,1.5183175619851816,0.0204521305026134,0.6236028752708441
23,B0026,1.851308008629558,7.53662352340074,10074.0,4.202226090456463,3.491009312803032,4.1362362847522425,0.1716018246584772,-0.0005914471422611401,0.00013544818983466354,24,29.936163495550577,26.4148962351128,27.520717305276424,-7.104406868646277e-05,1.521091978409914,0.0203170164944934,0.7014587517554668
