Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
2,B0031,1.8697853487197307,7.502599152823601,8138.406,4.214585601954567,3.413126558902824,4.090963641533378,0.10909300108912026,-0.0006161713612270839,0.0001447708935294118,43,58.25360719106292,44.23472539698927,45.30847546645868,-0.0017170461606680447,1.4960255450075617,0.0356182971424953,0.8751195206315981
4,B0031,1.853795468639679,7.440546958871353,7998.781,4.214787612796752,3.424884502416922,4.089767431492538,0.10681001376163599,-0.0006515369034270907,0.00014566307876849013,43,59.06481932654765,44.30351630678997,45.54897732541776,-0.0018414852077910581,1.495511743485397,0.0353616131687272,0.8859008162299241
6,B0031,1.8481126098919638,7.419215832434019,8068.905999999997,4.214639643746328,3.4248767566556184,4.091988918448156,0.10468904744993207,-0.0006026294590930074,0.00014441013698492667,43,59.57188889889897,44.33331348471867,45.6035789609859,-0.0018876287634668214,1.495089368988772,0.0353448540868187,0.8735224780455075
8,B0031,1.8380040916017517,7.381306593241568,8065.578,4.21464295062849,3.448942427360263,4.093544752012671,0.09912349240362134,-0.0006876429628394302,0.0001399451891731741,43,59.48025157100379,44.353957337333135,45.60569650244857,-0.0018734581878248036,1.496618391829057,0.0356980333098003,0.8690467011089286
11,B0031,1.8347547440909306,7.384023180031387,8065.593,4.214649397587198,3.631008952196848,4.098563459235839,0.09895242015928683,-0.0006050800727879954,0.00011585276198739327,43,46.30084446644117,43.76731918972148,44.640786175549586,-1.8823824238320665e-05,1.4957183759801636,0.0356727614024379,0.8691076299553354
14,B0031,1.8647176099299472,7.477662635372788,8023.312000000001,4.214639435539118,3.3909543051208133,4.088811370393122,0.09668141135308259,-0.0005882199315326216,0.00014749752201643657,43,59.26156604950915,44.32945359175457,45.56758167254483,-0.0018591336430829471,1.4968056739807845,0.0356024971646754,0.8800398636449069
16,B0031,1.8358298552209957,7.369616018564015,7953.984,4.214625462959636,3.4296596504911903,4.092370065339146,0.094183552392811,-0.0005742720169582769,0.0001434952061637332,43,60.01140908984306,44.32281939407024,45.63110475182834,-0.001971278896418254,1.4954936963483003,0.0357670653908339,0.8737400581350026
18,B0031,1.824037827478742,7.325731390400956,7945.812,4.214608908252088,3.449289740590637,4.093516302330171,0.09209501664606268,-0.0005780547614396301,0.0001407772390142476,43,59.96304141708683,44.33019317424488,45.64125925342202,-0.001966277781334572,1.495333727192219,0.0351215410063611,0.8718443616650018
20,B0031,1.8208685410293943,7.312309449535079,7906.797,4.214822533099875,3.4188179654439086,4.093454034036312,0.09206824032596952,-0.0005705362675013622,0.00014590915177916395,43,60.61045347908196,44.32264342855726,45.675346924133486,-0.0020575730678903076,1.4966456945227835,0.0346702060729902,0.8711713322207453
23,B0031,1.8116991607092967,7.295170328374904,7883.875,4.214562395050868,3.662739345381034,4.100268394619952,0.09121800383641905,-0.0005848205345063215,0.00011310443891219212,43,46.33559313256987,43.79605500258994,44.661269501399936,-2.1298050513796076e-05,1.4968255758253766,0.0379241721320738,0.8700764614990623
26,B0031,1.840404559776061,7.384939178350845,7864.4529999999995,4.214616626244962,3.3998064888522985,4.089423695106857,0.08906832738031871,-0.0005957802781421205,0.00014945096140311258,43,60.66714450948207,44.32422417376964,45.68597996380465,-0.0020741815183298673,1.4980131637311125,0.0364967690961709,0.8871719512037746
28,B0031,1.8185589591738216,7.304027088470766,7899.0,4.214606818143102,3.437032835748422,4.094235623804545,0.08716330625373792,-0.0005591624624935664,0.00014286138344171974,43,60.496029424814864,44.31888456733832,45.66765410619772,-0.0020447132188579228,1.4974355016609675,0.0355564062494143,0.870388290861559
30,B0031,1.8048211325924626,7.25239033858986,7844.125,4.2145833500500665,3.4575330888015,4.096599868533999,0.08700476615784015,-0.0005812253454003678,0.00014084164154354867,43,60.43007973208387,44.31873770341469,45.67156501282363,-0.0020516700789371713,1.497257372598474,0.0364074195708346,0.8638563420469207
32,B0031,1.7917757005597332,7.20313965770553,7779.984999999997,4.214673021105222,3.480133419763712,4.096561083629264,0.08427848265034102,-0.000501197897305833,0.00013857313393083307,43,60.346973920426485,44.33920658907819,45.68901271762491,-0.0020562577477135097,1.4972423612580368,0.0371844491520437,0.869611256539476
35,B0031,1.787963454606288,7.2044124598749235,7787.781,4.214617236615351,3.6924866674382737,4.1023999401273725,0.08319192850083515,-0.0004915794126111218,0.00010907568063494982,43,46.31838727041323,43.82471021058567,44.669088474228964,-2.2628291870594866e-05,1.498247268390293,0.0371495442575554,0.86695782983818
38,B0031,1.8392864484535334,7.378527940902689,7896.594,4.214724716533047,3.4168296403101603,4.090724713443943,0.07957296232935408,-0.0005173438312418936,0.00014380333245970936,43,59.33250177496012,44.30249520755847,45.565969809823414,-0.0018972404240987456,1.497033281926158,0.0363829949831246,0.876742239945476
40,B0031,1.8156686285625687,7.290075234724576,7859.172,4.2146923805413765,3.422219180730335,4.093812855580976,0.08133663746540414,-0.0005298097007071206,0.00014494675515993102,43,60.35167974719654,44.30269272307468,45.64930551055425,-0.00203867210442458,1.4995202391032854,0.036758692023816,0.8691707509408456
42,B0031,1.802471454492847,7.2409305628635625,7832.718,4.214757322420362,3.439158912337248,4.095292785947374,0.08063614947525032,-0.000541647440599562,0.00014329495171812594,43,60.563951047949,44.30414068967677,45.68308219888016,-0.002073274163828712,1.499567263714914,0.0355681389351356,0.8669160627410183
44,B0031,1.7873400620667124,7.183964644274896,7706.625,4.21462642362399,3.4678926275967665,4.096230303548862,0.07866404519633939,-0.00047692533270954774,0.0001406278465268315,43,60.37134302330468,44.29932800575556,45.687875543188326,-0.002081322423600739,1.498073483429455,0.0346614096975455,0.8710529861793526
47,B0031,1.7822881066954013,7.181686225136666,7812.015999999998,4.214600436184715,3.686782424803391,4.104936986955857,0.07831119593479768,-0.00048811457352449335,0.00010848613380816925,43,46.33613251819791,43.82884693331464,44.656261229191756,-2.3951070337202166e-05,1.4981897089707463,0.0354654697246758,0.8525353097973973
50,B0031,1.79815213803201,7.22413199588439,7778.2970000000005,4.214676644037526,3.4645836774165586,4.095812192233811,0.07599566125913568,-0.000533726690094634,0.000139029910539669,43,60.39685108162658,44.31357748474173,45.66436481708736,-0.0020669081127482215,1.4991206808441635,0.0363262926263684,0.8666465621898851
52,B0031,1.7850566384514543,7.17502734878766,7779.156000000001,4.214589095807575,3.464764228228255,4.097446480781095,0.07651954199882957,-0.0004810655737126357,0.0001400311886244239,43,60.61266999722503,44.33471855239133,45.71663331928676,-0.00209174325204844,1.5032079794921187,0.0369350144924649,0.8614926915136661
54,B0031,1.7702743821780742,7.119568905765124,7754.016,4.214732905912986,3.489155257808908,4.099743644502882,0.0735467657421178,-0.00048626382947719365,0.00013585659419130408,43,60.40798489031295,44.32710679300048,45.71194515975998,-0.0020729199448503623,1.498365477268629,0.0362714802556255,0.855559014319115
56,B0031,1.7655923313339084,7.101928560945292,7771.344,4.214678107524061,3.4859377913342757,4.100574649352747,0.07435341991014263,-0.00045726813297398885,0.0001369126614548863,43,60.53795229346314,44.31141609965071,45.70843099632265,-0.002085207855669034,1.4981401947784971,0.0361207152719573,0.8519881104499931
59,B0031,1.7583246600545395,7.090897932911586,7757.342999999997,4.214608275657068,3.716889335124388,4.106894126703111,0.07274026961306715,-0.0004597625244736592,0.00010476877163408745,43,46.38562699306963,43.877503292818055,44.67656673596844,-2.7577627948030275e-05,1.499076650201192,0.0366024486395091,0.8500368573980173
62,B0031,1.7923575862959373,7.201304277442098,7777.75,4.214659560008391,3.452102210256537,4.096215970418141,0.07233568690370207,-0.0005228797320007511,0.00014127613559042658,43,60.75115336885673,44.28632352309111,45.697841152328124,-0.0021142288898158444,1.4975207612560135,0.0365869182594033,0.8642726814394407
64,B0031,1.7628001143004797,7.090700415332741,7738.719,4.214661915539616,3.50097738672655,4.10068503781637,0.07029449145980549,-0.00042331791150603345,0.0001340399762166705,43,60.23697303225761,44.2739506151278,45.6710886044749,-0.002057842605876859,1.4975222264400787,0.036709882764536,0.8521134349860391
66,B0031,1.7547294761872445,7.059861457180866,7687.7029999999995,4.214610127937783,3.496494764974557,4.101744904420771,0.0710960950558761,-0.0004649383719740787,0.00013588335025156148,43,60.41079575488452,44.267116925852086,45.66438533371137,-0.0020976154992766315,1.498247802034015,0.0358075754515893,0.8500733110269564
68,B0031,1.7399970835329202,7.004554700822216,7700.156,4.214632793260707,3.5224501380413837,4.103502437147573,0.07048141940891917,-0.00044276312294227695,0.00013250663941129071,43,60.07874577127771,44.262645197193386,45.651495037561084,-0.0020506335168950754,1.500338138180495,0.0362958423080661,0.8450026877919333
71,B0031,1.7318558309477439,6.9895896958514845,7684.187999999999,4.214598151715912,3.743296978965288,4.1095284093870355,0.06874292674292513,-0.00043798951935804833,0.0001015615867855374,43,46.29669299942234,43.8570719059806,44.63529793275426,-2.864551817274411e-05,1.4991057428643932,0.036687383250315,0.8435871116628114
74,B0031,1.7451855239164216,7.024234291944533,7727.6720000000005,4.214710096589217,3.5227874930653638,4.10336165493389,0.06767296699985743,-0.00047494017901168495,0.00013109757583611986,43,60.3355834348821,44.28693870690884,45.650624839810305,-0.0020719288754921955,1.4988285852430592,0.0365869941998484,0.8431530061037936
76,B0031,1.735433664572275,6.986484694315842,7683.735,4.214695764732519,3.5108464290085872,4.103798541750958,0.06800205775085277,-0.0004616914103247687,0.00013402434218164633,43,60.37971676216671,44.26356182857029,45.67429870218957,-0.002094870460771355,1.4995754713584188,0.0356754729113862,0.8433258984572494
78,B0031,1.729233819683785,6.962906348012684,7683.906,4.2145888576536,3.510773153100737,4.1047003664658614,0.06738234977912619,-0.00040415043314013534,0.00013393520754249424,43,60.52834166785952,44.25898127005116,45.68579927604581,-0.002111707849925689,1.4988256408105731,0.0361582537012489,0.8403321874376177
80,B0031,1.7218149132720535,6.934753911675261,7664.266,4.214649280634254,3.515905094457288,4.105192207168956,0.06701026344210971,-0.0004330089789549382,0.00013397771408325335,43,60.44526692310624,44.26928278089844,45.6962387613861,-0.002107829362889115,1.4982717597012114,0.0365359335150058,0.8404303313063459
83,B0031,1.713894406838499,6.921041771263749,7698.578,4.214648221637246,3.755644413994128,4.112401640031163,0.06660219269860515,-0.0004169759391348609,9.999575779823608e-05,43,46.34262063933709,43.91067302048546,44.668038667397546,-2.844496377903254e-05,1.4976885001981577,0.0352344476926521,0.8318280483491111
86,B0031,1.7448541131237196,7.02160845921286,7650.968,4.214625574073866,3.500900850243525,4.102654549533507,0.06419144286538853,-0.0004119600074334867,0.0001343087135770962,43,60.50590120014768,44.26049383651852,45.67504037220285,-0.002119824519313009,1.4987015011091525,0.036677266795471,0.8475153027109146
88,B0031,1.7271818046143648,6.9547470699515355,7646.0,4.214685103490466,3.5112618781788134,4.104987798577534,0.065080501536143,-0.0004113397101181605,0.00013381820638423792,43,60.55416550332714,44.23801847715727,45.66931842570812,-0.0021326405772566417,1.498105385704121,0.0352848068813967,0.8402929800434098
90,B0031,1.7089145079489043,6.885248454871113,7617.843,4.214616643650958,3.536528384581944,4.106537422719427,0.06390759143890977,-0.0004070186996696971,0.00013099077099273395,43,60.10993203883211,44.27787969240796,45.67819682581274,-0.0020755866386682207,1.4978417409264808,0.0349849287544598,0.8372738116984189
92,B0031,1.7015015073330675,6.856871148825497,7607.4529999999995,4.214604410590948,3.539917665949257,4.107434430355413,0.06403886469260513,-0.0004210690257215543,0.00013099047057218798,43,60.17642919252977,44.26336790483974,45.69437336458053,-0.0020877749114236086,1.497141982110276,0.0346210224491944,0.8336112715582449
95,B0031,1.6930242769286274,6.840183471621536,7600.046999999995,4.214633781150597,3.7637468586156535,4.113993044906857,0.06335327660478826,-0.00042702460312259947,9.951159689453323e-05,43,46.34786868112303,43.935760594464114,44.67977247945222,-2.625516556112353e-05,1.4971974395794034,0.0360593717780919,0.8291050976141195
