Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
2,B0040,0.9245763954804367,3.8530718966188524,8188.891,4.200232783697392,4.016078251872237,4.1825199955902335,0.2165947228952739,-0.00335832471557886,0.00010026075347954944,24,27.893280129320623,24.221052884401168,25.932810457778544,5.993141017754382e-05,1.5048254573100164,0.0268760417362527,0.42984256732446974
5,B0040,0.7976929046035643,3.329799828965179,7691.766,4.200292201521178,4.034579847169857,4.18502019355942,0.1977157592441827,-0.0034198340323906493,9.885390086616199e-05,24,27.923370142030432,24.248890073533545,25.995723446565847,-0.00045048657780573246,1.5021023777506657,0.0248473575441448,0.392599603387075
7,B0040,0.7920464770704888,3.3063794389026686,7664.718000000001,4.200233992992643,4.036720523043668,4.1850828705450365,0.19355338692915106,-0.003081805488460745,9.874449786914834e-05,24,28.215709664617982,24.18683329799589,26.01021972828432,-0.0003077177477250156,1.504824579301543,0.0251390424891191,0.39042721314011536
9,B0040,0.7843663555309058,3.274259768220101,7565.485,4.200618849572363,4.037152910134059,4.185066491184043,0.19150837252367786,-0.003082818461071783,0.0001008336788419579,24,28.16707490046712,24.18356495106673,25.995118073115695,-0.0003364520891389215,1.5019723480978833,0.0260003889145701,0.3922774478075184
11,B0040,0.768671329488166,3.209443542827636,7542.844,4.200177623159738,4.040410638909112,4.185373928406316,0.18992187431857213,-0.002867983006550131,0.00010140989624111114,24,28.082470780096628,24.11255914138537,25.952640223696168,-0.00032351318183747763,1.5017629450847647,0.0260041341522126,0.38484332216089884
14,B0040,0.7451541710160519,3.1142649201260593,7545.25,4.200453921781581,4.0537506428131,4.186627010909121,0.1859351878641778,-0.0027836680750187573,0.00010033376739191509,24,27.864826109702182,24.14848849682824,25.810234324065483,3.471238409785233e-05,1.501652792041364,0.0242366460802182,0.37119353860479204
18,B0040,0.7865959937084913,3.2853551514892727,7641.906999999999,4.200593714273395,4.040991650101258,4.185845502963597,0.18015644341910214,-0.002883390371829842,0.00010011029207409485,24,27.672034812346613,24.149360502517467,25.804199457948666,-7.839249815053268e-05,1.5026306370543214,0.0262500954402785,0.38644696138198803
21,B0040,0.779369621651169,3.2535050819359626,7646.875,4.200596026198778,4.036184820220457,4.1853347913978665,0.1708146496649772,-0.0028597734865592355,9.688918352903938e-05,24,28.13672408480164,24.20144022860657,26.003522854891486,-0.000357701662281856,1.501402482126904,0.0236291327653841,0.378919024536804
23,B0040,0.7640492009659753,3.1899793908483387,7550.25,4.2004544454149535,4.039348871537984,4.185435606876803,0.17142341788903637,-0.002760254968645893,9.85020408079624e-05,24,28.13707491322053,24.213246023260165,25.97856204130618,-0.0003010049632267187,1.5027946271629709,0.0267149774300253,0.38011824848189874
25,B0040,0.745344899140045,3.1132367950040942,7391.5,4.200625563763117,4.044532276568756,4.18590697831721,0.17066422652843768,-0.0027723174134057795,0.00010062051683928782,24,28.077328923598568,24.19018502278141,25.98512280056368,-0.00033332712757913125,1.5014631638344769,0.0258161151492297,0.37912445248252213
27,B0040,0.7509473711124379,3.1359404946726497,7497.375,4.20039491438154,4.0412524609187885,4.185733989467653,0.16711337868764592,-0.0026050072603646538,9.935944451456659e-05,24,28.342308326352796,24.190165292458573,25.975775815015385,-0.0003347231476499345,1.5024770817144133,0.0264367940936451,0.3761731116990557
30,B0040,0.7200744197703732,3.0104338831123387,7499.375,4.200467498305495,4.057685949305479,4.187127243273591,0.1688029391156339,-0.002452822306345467,9.864958049720186e-05,24,27.923354250381475,24.14377547874124,25.810747881721422,-7.108303564260452e-06,1.5011930062795438,0.0262435565212008,0.3586338857624415
34,B0040,1.7206081786134326,6.999957910324925,9414.937,4.200190951892241,3.349937663225799,4.130789359847805,0.1637279016756898,-0.002599135517317819,0.0001587375726775922,44,46.986624679116446,44.43560108977919,45.42611080041773,1.4218492173243357e-05,1.5026962235880623,0.0253062741134085,0.694720502691879
37,B0040,1.727385366260643,7.0190841058200535,9309.546,4.200430540790101,3.204653075612414,4.127493720536559,0.16291847573444085,-0.002330262562020581,0.00017826095082305754,44,47.05173869507486,44.86977827073704,45.51410064356454,-0.0001133574966068004,1.5023002213669323,0.0263980816767483,0.7049270364233563
39,B0040,1.7297935856886095,7.027857757873647,9379.125,4.200211593138407,3.1864851134427576,4.127725980284479,0.15946575836390556,-0.0022502745923480595,0.00017846831388970566,44,47.0089178877382,44.84905852112651,45.489197372173514,-0.00011644717152364284,1.5068260473853232,0.0247087870765976,0.699738338670404
41,B0040,1.7286593963895949,7.024112927958189,9359.812,4.200043953428239,3.199946489819988,4.127864694455192,0.15700222679788997,-0.0022262819534121635,0.00017746066841030445,44,46.96058759654389,44.82354270493312,45.47615525919108,-0.00011846684139923096,1.5060222185846237,0.0264187691162395,0.700722224744288
43,B0040,1.731392047886525,7.034184647801533,9380.375,4.200347864575681,3.16927792925498,4.127633849677416,0.1533531674770695,-0.002354462446751574,0.00018015727283187774,44,46.97102138769274,44.85140967939781,45.48357438653467,-0.00011804693916107081,1.5018522826116398,0.0274363531832831,0.7005852703022659
46,B0040,1.7290689749922417,7.031865192392857,9360.187,4.200555631343796,3.301035678566955,4.1300027977946305,0.150185181365654,-0.0024225399282958252,0.00016350446816867725,44,46.97067134318274,44.54042997914403,45.47818592376277,-2.736168195939783e-06,1.503239770476581,0.0255839027391486,0.697139319919631
