Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
1,B0029,1.7354308373008653,5.836938208425983,1543.141,3.80454444139688,2.2356731335666247,3.364283802225441,-0.00021706266291016544,-0.034113866362088886,-0.0012031742076090684,43,58.54479307764937,43.44300568010792,51.68785236476672,0.009786395019989392,-4.020012308551312,-4.025628898561539,-4.023135403595989
3,B0029,1.8821408377094393,6.390170121638425,1674.328,3.891099949850992,2.040429840297389,3.3959319621255832,-0.00020346143808084414,-0.03320623120655338,-0.0012720338197889712,43,59.31192291258045,44.6899713298765,52.82623655313612,0.00873302697124097,-4.020058000667651,-4.025958335657771,-4.0234317217606
5,B0029,1.86273319894045,6.331012786169877,1656.922,3.891460462655868,2.1326060666120963,3.3994002788225335,-0.00020494520894569158,-0.03271881106246603,-0.001233149457191913,43,59.41079522529549,44.729553922215146,52.88213906613157,0.008860550649385028,-4.020197906654598,-4.026389228000425,-4.02345160652705
7,B0029,1.8533023865337759,6.299817031066009,1648.422,3.891923714533162,2.095066276745249,3.39985085447451,-0.0002075851949466045,-0.03255744023986509,-0.001262104333862875,43,59.430674095214975,44.72294306765746,52.87938249030561,0.008922309352555058,-4.020626011207674,-4.026146941716451,-4.02348753399648
9,B0029,1.840154951031426,6.261316189837949,1636.75,3.892571879503872,2.1854041784417326,3.403179898500942,-0.00020555717381046617,-0.03230633341573233,-0.0012175392266022824,43,59.33182450335441,44.74169021578374,52.84926202494945,0.008914088460406703,-4.021531153893024,-4.025666629939814,-4.023493094190244
13,B0029,1.8538651432058195,6.294676227582203,1648.953,3.879304946032312,2.1838646047333703,3.396276920491109,-0.00019974112258205824,-0.03237870642022297,-0.001199765048859482,43,59.37803504443088,44.6972285538648,52.81721207712151,0.008903107905783903,-4.021019394241801,-4.025842153897144,-4.023232175621606
15,B0029,1.8414564880231254,6.267637819326334,1637.813,3.892517011018032,2.189903896516615,3.40407590664691,-0.00020217170610298537,-0.03194787456376118,-0.0012150413378176918,43,59.25545062317395,44.722052769591386,52.802328396469385,0.008873661311506601,-4.0210486289653256,-4.02540869735572,-4.023514995748424
17,B0029,1.8284060167873644,6.222134299247754,1626.2340000000002,3.892263939874041,2.1551822672104395,3.4033291800736456,-0.00018958982757718537,-0.031923996536230584,-0.0012476271261352406,43,59.274387507216666,44.72478103908511,52.79890402487715,0.00894680991058578,-4.01962931366874,-4.0262930686050655,-4.023350649180143
19,B0029,1.8153973068432003,6.181142681914961,1614.438,3.89204147666493,2.2182965893947864,3.4053407649841714,-0.00020420260223085292,-0.031618220167467195,-0.0012155869016231208,43,59.24519813956381,44.72770596969053,52.7657241409407,0.008992288443330297,-4.021380243291891,-4.0260391640732776,-4.0235038684894
21,B0029,1.803747097432602,6.145003342843592,1603.735,3.892285507280884,2.275143729983309,3.407242980265463,-0.00020256657029597768,-0.03155591161118544,-0.0011879512583609303,43,59.27881535442356,44.69925096347916,52.764285302419054,0.009091005927378526,-4.021020442362699,-4.026327827070244,-4.023770494166701
25,B0029,1.8243210406428467,6.195420877888117,1622.109,3.883177763797762,2.065366408258138,3.396663951425374,-0.00019232274872434466,-0.03152772883589635,-0.0012960348266848924,43,59.54464687034824,44.70512060652904,52.81628307081832,0.009148291676958327,-4.019992257051584,-4.026273510345562,-4.02381363822483
27,B0029,1.808660181183366,6.149856054323832,1608.156,3.890872850231189,2.060346573649337,3.40068821700494,-0.00019808221819783822,-0.031083850808095132,-0.0013161563918194128,43,59.47822335419162,44.72399419649883,52.82216237837501,0.009174625569716365,-4.020310332437829,-4.027610977919839,-4.023708882792421
