Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
0,B0047,1.7020027990331297,5.92810502203282,6142.391,4.039277018171289,2.5046693818677896,3.48438329584006,-4.0934329375130236e-05,-0.015808541511531243,-0.00028184594579746674,12.234625947602698,5.0080842944609065,8.16701231224234,0.000974273896229047,-0.9921549254728758,-1.00110134824347,-0.9953508769824037
4,B0047,1.5446930473122977,5.3713120635340665,5572.86,4.001179931074006,2.517543648313924,3.478514569174409,-5.00118799397464e-05,-0.014078774714358448,-0.0002975416364426443,11.314903320182369,5.510368713971952,8.198612954030597,0.0009394535553289955,-0.9926703712477264,-0.9981417400029184,-0.9954630765357688
6,B0047,1.5284658896252592,5.305904878453399,5513.375,4.021733606586752,2.514750554784881,3.47261759843435,-4.81515597946843e-05,-0.01346937410563578,-0.0003036914394681668,11.624528187721143,4.9221781193622345,7.939819328288545,0.0008044871285691442,-0.9907956963128696,-1.0003069695936524,-0.99559863290508
8,B0047,1.5077713615180306,5.230876429839855,5438.672,4.011482374005333,2.505988361754626,3.470599572429534,-5.952227029353785e-05,-0.014101621774632445,-0.00030919186482795816,11.0929238810592,4.609564416263861,7.966329383889146,0.0010735439930164884,-0.9930058510532682,-0.9982799264042614,-0.9955501821704664
10,B0047,1.4913641688552781,5.167552736084641,5380.141,4.012419146749101,2.5041076391076245,3.4663103139598634,-4.894106024037464e-05,-0.014035544847272237,-0.0003129643566032631,10.845521452263348,4.889669470827734,7.9764813213822086,0.0011070066716533293,-0.9919063227716884,-0.9986834889880236,-0.9954140181174242
12,B0047,1.4731014642820783,5.100051652820278,5314.516,4.012015341649333,2.507504426505477,3.4633177360818173,-4.814131675604617e-05,-0.014001874338642181,-0.0003162113244640224,11.05909419348262,5.144379030665703,7.99668793785854,0.0009999419583484159,-0.9923573773630844,-1.0016128378277855,-0.9953298147436114
16,B0047,1.470152694002431,5.0627185016998855,5304.344,3.9679991870499136,2.5226483174839407,3.4448908745308566,-6.474495098579244e-05,-0.014619660848545421,-0.0003074795980564728,11.877028657628198,4.386124655689715,8.124220539338046,0.0012569386106879342,-0.992732370458164,-0.9983585499996894,-0.9952253598224223
20,B0047,1.459178675561152,5.036954249919376,5265.609,3.995242166459843,2.51759129714612,3.4531447729994427,-6.762734896622767e-05,-0.013905668630632455,-0.0003141887324935988,11.438110128295634,5.36312670013997,8.151811896470425,0.0011537095572716589,-0.9918124230326512,-1.001368895703553,-0.9950413075060452
22,B0047,1.439806150466602,4.9720534402545296,5194.829,4.008650116208191,2.535090703052452,3.454382593752447,-5.706268632346762e-05,-0.01406418889422791,-0.00031834906462759077,11.34743713793976,4.858544853590733,8.09604414890852,0.0010301434185659446,-0.9910837364397086,-1.0008569581108415,-0.9951520726262861
24,B0047,1.4243698690084812,4.911914569511877,5139.156,4.012940245875511,2.5324201771411934,3.4496562851019683,-6.810291106675045e-05,-0.013711015402192325,-0.0003221719729011793,11.559163152960831,5.678114348508482,8.153964338182398,0.0011443608258734214,-0.9912123608437444,-0.9983176454232487,-0.9951140955052797
