Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
0,B0054,0.8475779930101557,2.4892198382648942,1508.203,3.323135887115557,2.2214339292600176,2.937323374988009,0.0007067462890071943,-0.056233642827440714,-0.0010706060335254626,4,19.2224107892251,6.221927027564164,13.569320386829352,0.008398736143380542,-2.007022492156363,-2.014141944601924,-2.0103789643563887
4,B0054,1.2847845483441092,4.053116679897817,2289.563,3.72308584886142,2.208916057985573,3.154699395598207,0.00018635731904399368,-0.04517857246052533,-0.0008434987029625995,4,19.081770387807392,5.190749605929766,13.021836042630856,0.006016018459239121,-2.008124561023283,-2.01461726969032,-2.0118830813528286
6,B0054,1.2085033833779102,3.8623869202468493,2152.922,3.774346633464415,2.207567496809841,3.1960791484275077,-2.0745068730934164e-06,-0.04250559259620767,-0.0009104655981966301,4,18.94807142304864,6.269984442979295,12.36692710644458,0.005888781377155951,-2.008015118725457,-2.0143625410829222,-2.0119031082076693
8,B0054,1.5054022801695495,4.524552235796796,2684.094,3.7687044225190287,2.20553989030394,3.009143898862149,0.0006357756705649756,-0.04354945866473606,-0.0007368992155202397,4,25.19719428913484,5.293874938563467,14.51312784909685,0.007415284021562349,-2.0079232199184736,-2.0147009133139475,-2.0116395782564713
10,B0054,1.1475005938755807,3.7166899847629,2043.562,3.78492786225881,2.21662640956286,3.238858957669853,-6.280068478127985e-05,-0.04102252405452819,-0.0009555741275341528,4,17.430513633730094,6.147873337897623,11.96308900683492,0.005521065813433833,-2.008253075751296,-2.0151107748835604,-2.012025586274665
12,B0054,1.479731388438291,4.454210949980395,2638.125,3.784628262701061,2.212119719856664,3.0138092914620325,0.0004728083381192918,-0.04144402540947372,-0.000747767452227308,4,25.233547710436863,5.448988306023936,14.408323427536072,0.007499477623089478,-2.007881314085393,-2.0153415190841444,-2.011591422444697
16,B0054,1.1624882341649379,3.73264345797486,2070.484,3.766684580609151,2.211996664734848,3.2108819820229186,-8.066427192006024e-05,-0.0408412592241622,-0.0009381113517046589,4,19.626917363964587,4.889597246367209,12.171636724281925,0.007117814055842681,-2.007708083556537,-2.0145865502939007,-2.0117420439458327
18,B0054,1.3385860947732282,4.133470000175419,2385.547,3.790335230405325,2.205208470388448,3.0891313006126384,0.001714437052014454,-0.040659962194283326,-0.0008263068838685394,4,22.062136535610342,5.320737870899229,13.425421152393767,0.006951592904134713,-2.006963137132235,-2.0144164466227608,-2.011597548877766
20,B0054,1.1414867493097005,3.6839401459984953,2032.719,3.794526887816341,2.20625485443706,3.2271734010894613,-0.00011950879941570195,-0.03944697667753861,-0.0009673729225003105,4,18.25998680069788,5.593197474517662,12.107671880812505,0.006231451236585194,-2.007961859136684,-2.014507087829109,-2.0118761992573577
22,B0054,1.1253092862515706,3.623172006616333,2003.719,3.80936522327182,2.200906103643934,3.2195511017029905,-0.0001107278660066393,-0.03829970422193688,-0.0009867572532853374,4,19.25874503760401,6.059669560082017,11.903929209663954,0.0063317238174089175,-2.008266007847596,-2.015019913901801,-2.0118507350730455
24,B0054,1.3097118166054096,4.053400345251535,2333.672,3.80065612356057,2.20583008560491,3.0960023277759987,0.0013666949351646771,-0.03875164375254031,-0.0008440846412894604,4,22.09722485967232,5.495325850767887,13.307259648309143,0.00711406701923168,-2.006864986266245,-2.014419005693881,-2.0116091676206227
28,B0054,1.1026660534227188,3.587170129537469,1963.281,3.7919192092013145,2.2364087163849486,3.253122065235812,-0.00016361302076609274,-0.038120171466064924,-0.0009807962641776692,4,16.96764652123854,6.032852505533819,11.789421986767577,0.005569653053080389,-2.0069261798219795,-2.014728010762573,-2.0117369905592253
30,B0054,1.3535694466437256,4.163132980092146,2412.047,3.805187317413949,2.2060501192401083,3.0772808421829487,0.001260200813633272,-0.03815188280432172,-0.0008177607187978076,4,22.730114882559054,5.130048769643657,13.58413896728203,0.007046713759371308,-2.007995840168772,-2.014368961045537,-2.011624441141937
32,B0054,1.0977693194677292,3.5767879310153887,1954.1090000000002,3.8101717536060056,2.234447300619916,3.258261762489042,-0.0001859041765604828,-0.03689159074914015,-0.000991082282994613,4,16.696879635911547,6.078162968883709,11.718577211821614,0.005434045218065029,-2.0086184056703025,-2.014355748891674,-2.011996732812532
34,B0054,1.0797968669369034,3.5167270798920525,1922.0310000000002,3.816832894298637,2.2033974266574803,3.256656690260138,-0.00016260565103159684,-0.03632671959215679,-0.0010257369249686502,4,17.240132113532038,6.330604918882711,11.58574826476081,0.005676041226519929,-2.008360239868236,-2.0146806054764226,-2.0119134063536404
36,B0054,1.391805776785232,4.232270887801014,2480.094,3.819791960637041,2.2002457258973203,3.043320481537467,0.0018290163969277603,-0.03620569680119556,-0.0007930681081314083,4,24.78839427051425,6.449587088225939,13.937779718865077,0.00739440004382427,-2.0083302058693566,-2.0150473398447923,-2.011781791706791
40,B0054,1.374451421722411,4.203870240172533,2449.313,3.793654130226981,2.2014895571033315,3.0606238379136093,0.001252104777217155,-0.03645139608308125,-0.0007993147005270998,4,23.814869897999767,4.838278154535956,13.789728096979834,0.007392662487065247,-2.0067271213280704,-2.014525320811098,-2.011558046914333
42,B0054,1.3491945471081954,4.148793109050352,2403.593,3.808792043702509,2.216890401681751,3.076842607663537,0.0013632709978707983,-0.03566544287837691,-0.0008153072555233642,4,23.28615802177016,5.201659497060499,13.56092012320605,0.00710430015603247,-2.006975253157825,-2.0146338064826703,-2.0118076366286135
44,B0054,1.3095967787541447,4.04739761315019,2332.984,3.8121783758568,2.2078401562111645,3.0921554179068864,0.0014499041343987921,-0.0359738804759738,-0.0008433848288616388,4,22.511389189333418,5.510622782547991,13.283280486817253,0.007287133733787042,-2.007518483444325,-2.0145545734774464,-2.011701081636689
