Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
0,B0056,0.7824692187199963,2.3524193528330843,1403.922,3.309742937334874,2.700514952716386,3.006391427913981,0.0007862109515692856,-0.05648858155130972,-0.0008051506247098889,4,15.645800356368053,6.3554885529132665,11.35303699148135,0.006617398832310332,-1.9890387124952145,-1.998659884695217,-1.9931104543332092
4,B0056,1.3415273370258058,4.311871908574528,2413.547,3.701660365733693,2.702290834554692,3.2144810714635152,0.0002370240765252176,-0.047334770444112995,-0.0005959808345598851,4,14.09017680302044,5.252009795038748,11.084131825757352,0.002944384940749501,-1.9896927499908936,-1.9959503490046475,-1.9931250796902162
6,B0056,1.3146506953274433,4.261105302831316,2364.64,3.7658896570343954,2.710497947950776,3.241855292485604,-1.0695725069526985e-05,-0.042798751946114655,-0.0006150243789594281,4,14.778035472201893,6.348879275388217,10.719277647692616,0.003564667855070402,-1.9899592252380205,-1.996169566048845,-1.9933770109849929
8,B0056,1.294479227432196,4.2189360433898555,2328.094,3.761052469190819,2.7112852185602976,3.259260071294195,-2.7385387097752598e-05,-0.04366137853379504,-0.0006273671553037191,4,14.04619289990165,5.369105667500845,10.777356116090877,0.0029404283844963984,-1.9903650230077363,-1.996337766770787,-1.9935024086812032
10,B0056,1.2610678671888258,4.118549809361038,2267.281,3.7775772833729016,2.7120757590291324,3.2665792146137753,-8.555279599230234e-05,-0.04156778733553836,-0.00064241156406624,4,14.286824339755968,6.211361274457008,10.524106040507965,0.0035617389574997367,-1.9903449810677667,-1.9969110305254825,-1.9936189911588649
12,B0056,1.2560551328364886,4.11312433548175,2258.438,3.7731131800844375,2.719056798964926,3.274667544651607,-0.00011189449558206727,-0.04180102230459193,-0.0006424477410887455,4,13.79068771013097,5.505596763097027,10.625417980800567,0.00294490515412401,-1.988161007290845,-1.9971248669228028,-1.993545482267112
16,B0056,1.277712909184709,4.171880893547342,2297.594,3.764306218331148,2.706748696602437,3.265879080115267,-9.493687933233698e-05,-0.04175209032073652,-0.0006334614098614625,4,14.881216824496482,4.710491317221255,10.746192254778007,0.003982831952916856,-1.9896283026906671,-1.997374519568108,-1.9933431424448607
18,B0056,1.254355350656822,4.109525074397432,2255.125,3.777199611604944,2.71245773859107,3.2763612830151634,-0.00013440549571077425,-0.04119386737470753,-0.000647359580746839,4,14.283153326557814,5.402871965934614,10.622355160191542,0.0033833940444756854,-1.989881184369421,-1.9974455810197207,-1.993636167718956
20,B0056,1.2196985843824182,4.013259697318252,2192.5,3.783073344018056,2.711657381120044,3.2909886989844854,-0.00013923941544332025,-0.04011473010901791,-0.0006640367762940192,4,13.24625881226546,5.682394995976355,10.4519316916816,0.003193837091397867,-1.9908765554646368,-1.997549921598698,-1.9935479342665623
22,B0056,1.2263368126588965,4.020810374443274,2204.312,3.796521760922116,2.713857543787385,3.2794542603639982,-0.0001228088752285156,-0.03879294597313789,-0.0006610599713481644,4,14.598885928362266,5.220334657606481,10.393234032380432,0.0036447178630478272,-1.990816883120489,-1.9978221218978045,-1.9936485362026524
