Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
1,B0031,1.6714180542150876,5.640259671330197,1504.578,3.786774822241442,2.6098449568991597,3.3744897330185664,-0.0002120218160489742,-0.03535435828014662,-0.0009959662357919054,60.44308116753956,42.88719309208464,52.52924821862325,0.011668313690253961,-3.9724027051938906,-3.976879354793832,-3.9745144192831763
3,B0031,1.8378190038519433,6.271680219200421,1654.984,3.883378370067445,2.5986324229299065,3.4127966989970453,-0.00018925516066489105,-0.03458338079771227,-0.0009643930251171633,61.33248219437608,44.33547454685129,53.86632171596062,0.01027019454419184,-3.970428520193273,-3.977675278876834,-3.9747096805713227
5,B0031,1.8294482528814142,6.243655115673982,1647.328,3.88422940458191,2.569590009342383,3.41320091563627,-0.00018572782729235626,-0.034061415290499164,-0.0009853264520114106,61.45152181405818,44.375125818608325,53.924016280005745,0.010366117734567649,-3.9701956627543376,-3.977818121218368,-3.9748495305248355
7,B0031,1.8200350092915376,6.215169486821219,1638.7820000000002,3.8855224707439806,2.591331975776197,3.4151746030003314,-0.00018869895988067088,-0.033795714584476166,-0.0009775454267409041,61.552368514151134,44.38857210185496,53.92765943236974,0.010473508015279744,-3.970577263886956,-3.977299190367607,-3.974788313007617
9,B0031,1.817876696170177,6.204180318632839,1636.75,3.886083888953604,2.5275204267531195,3.413325458554286,-0.0001976780294088175,-0.03352502661033783,-0.0010156313004173342,61.61874474874471,44.4025241543543,53.926256435753054,0.010518540152369273,-3.97127838099137,-3.978022092833197,-3.9747839744043336
13,B0031,1.7873868796461327,6.076827767882116,1609.219,3.850733180542098,2.516035002617143,3.400002195953449,-0.0002002591768137411,-0.03347970799841733,-0.0010224393045317345,61.547304463581305,44.351305474532055,53.85407558339665,0.01068592838454508,-3.9686984067762703,-3.9767159781784978,-3.9743488306242303
15,B0031,1.8190536991775756,6.217722380347583,1637.813,3.8866270141704993,2.615621905334074,3.4184246428172615,-0.00018274431789737673,-0.03309698042617847,-0.0009627539895827,61.52589572609127,44.39664433532535,53.90955493046054,0.010458612424474541,-3.971956339431904,-3.977184383768344,-3.974565960731925
17,B0031,1.8063078514173634,6.17413734866328,1626.2340000000002,3.886624406982332,2.612630487641555,3.418302697191396,-0.0001942915576825372,-0.03305312879446693,-0.0009732274308520136,61.44446616174528,44.37614860391944,53.89183186281918,0.01049560983095043,-3.970155899938292,-3.977097467401381,-3.974725058730959
19,B0031,1.8045215846576905,6.160737358008056,1624.313,3.8864533899732017,2.5174584857896263,3.414586625879031,-0.00018185655183661404,-0.032693022328770506,-0.0010284888297447266,61.455201674108864,44.386642282360135,53.8844168227601,0.010508171387995249,-3.9719176520702257,-3.976862231789001,-3.974740704773641
21,B0031,1.7929466438692394,6.125746482574154,1613.782,3.886760351898409,2.5748286512968064,3.4170157107244004,-0.00018840912782722057,-0.032670430758549834,-0.00100099164241227,61.405294286408186,44.36736743556988,53.886942890199464,0.010557762356277554,-3.972400193978368,-3.97911043245712,-3.9747800448385444
