Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
1,B0032,1.9352882440673276,1.8884023085194144,1.8884023085194144,7.801218982703145,6.335551910977349,9880.75,1693.953,4.107686820196459,3.355628586036219,0.7520582341602404,56.91020405210122,60.008300650640905,-0.0012673140820121782,0.009189587767744794,97.57731512648603,81.21233264986573,102.71494039176335,,Valid
2,B0032,1.9017125448039118,1.8690797564594133,1.8884023085194144,7.670274271515904,6.274333759019578,9756.641,1676.531,4.108729354195273,3.3575326570769843,0.7511966971182891,58.1692873072495,60.13011728581481,-0.0014098075275191468,0.009340338837695765,98.28403149394677,81.80064410890432,101.66393829644403,1.051002095319319,Valid
3,B0032,1.8826769826863565,1.8598024880201454,1.8884023085194144,7.5969360243697555,6.242111501985544,9734.374999999996,1668.125,4.110461870741212,3.35692776510098,0.7535341056402323,58.39180775886228,60.31001923539551,-0.0014375203423834678,0.009455488085418996,98.7850016292454,82.16617175611127,101.15932438528812,0.5046139111559143,Valid
4,B0032,1.8727195780744992,1.847008326872086,1.8884023085194144,7.557415522989416,6.1995991696205195,9665.875,1656.438,4.110548323736276,3.357179474632305,0.7533688491039707,58.55659253839312,60.3549674727901,-0.0014628446596929624,0.009579373879038719,98.62706346943577,82.03332410083232,100.46341785427151,0.6959065310166039,Valid
5,B0032,1.8602247144737518,1.8384305747694705,1.8884023085194144,7.524497558086174,6.154486483091436,9793.109,1648.953,4.116713562766824,3.3482093695137967,0.7685041932530274,46.28170259947119,60.691604207024696,-8.93924379276707e-06,0.009846149464992286,98.82841360322175,81.79265705890938,99.99685239206008,0.4665654622114346,Valid
6,B0032,1.862999831902418,1.8372428123729558,1.8884023085194144,7.523222557091148,6.162190459996243,9509.187,1647.625,4.11178999493816,3.3544374487703075,0.7573525461678527,58.742968553493576,60.52648767071257,-0.0015080820872107506,0.009746461435316957,98.61744380818543,81.90892151911629,99.93224701469575,0.06460537736433025,Valid
7,B0032,1.8497437497215106,1.8244482213620972,1.8884023085194144,7.4704935729524635,6.117555775735983,9491.906,1636.015,4.112648090507451,3.3534501024472525,0.7591979880601989,58.7704831320978,60.80043394859808,-0.0015100338732758453,0.00997768018612936,98.63248472318278,81.88957953039538,99.23631710236275,0.6959299123329998,Valid
8,B0032,1.8377308008611104,1.8114807178272265,1.8884023085194144,7.423435828224235,6.075846623297106,9465.766000000001,1624.313,4.112908085695579,3.3545247340814717,0.758383351614107,58.956486435828985,60.61168730198163,-0.0015334739292996817,0.009931950505807563,98.5716034676252,81.84682623909086,98.53098204393523,0.7053350584275222,Valid
9,B0032,1.8246683978951928,1.7999324581514378,1.8884023085194144,7.373546528693986,6.037170711265184,9438.203000000001,1613.782,4.114339475244928,3.3544608086167385,0.7598786666281896,58.939635798043184,60.83156324082221,-0.0015395974944332675,0.010134560543940706,98.64435972189311,81.876078055135,97.9028432205098,0.6281388234254308,Valid
10,B0032,1.803444884393924,1.809056767422578,1.8884023085194144,7.301887853492622,6.058204113170246,9639.704,1622.109,4.120503920297414,3.349199150931694,0.7713047693657198,46.368890123929816,61.09386381600081,-6.331437441852349e-06,0.010262392578663184,100.31117574355703,82.9676411734056,98.39913729866943,-0.4962940781596359,Invalid : Charge Ah less than Discharge Ah
11,B0032,1.8163722642207105,1.7935744084758598,1.8884023085194144,7.340404386990704,6.0150430088874955,9306.703,1608.156,4.113445536471351,3.3539593891657073,0.759486147305644,59.09688308966476,60.93783096783853,-0.0015806631138346357,0.010238547052576999,98.74486875879313,81.94430022885214,97.55701294351395,0.8421243551554767,Valid
12,B0032,1.7969404316073132,1.7807143267328445,1.8884023085194144,7.264138397495063,5.970684182225704,9281.016,1596.437,4.115014432240502,3.3532051031864474,0.7618093290540542,58.665640283383134,61.10218628892943,-0.0015373330132293199,0.010417157247589,99.09701487099632,82.19397615393193,96.85752082591392,0.6994921176000304,Valid
13,B0032,1.7837938783960465,1.7675836906075877,1.8884023085194144,7.212122948315522,5.926935697878982,9265.562000000002,1584.421,4.1164535631143515,3.3534532427771495,0.763000320337202,58.792202577426906,61.180393682339776,-0.0015540365203878584,0.010525954759198366,99.09125219091823,82.18018106947676,96.14331257652393,0.7142082493899977,Valid
14,B0032,1.7718942829239435,1.7639756358461987,1.8884023085194144,7.166945674755532,5.913210183276277,9317.905999999999,1581.203,4.117614931854257,3.352387117987874,0.7652278138663835,58.85185529193967,61.23717161888434,-0.0015499566780558293,0.010578160903756066,99.55309709196207,82.50669743604524,95.94706142385675,0.1962511526671733,Valid
15,B0032,1.7679690621838675,1.793455025573381,1.8884023085194144,7.164699709679624,5.989996733876611,9464.141,1607.734,4.12257405852385,3.340385532271476,0.7821885262523738,46.43490727043025,61.70691563233126,-7.665920799332897e-06,0.01072314876768219,101.44153899152693,83.60429573599615,97.55051940786396,-1.603457984007207,Invalid : Charge Ah less than Discharge Ah
16,B0032,1.815715194265234,1.7907974927357637,1.8884023085194144,7.337416501838096,5.995596702655954,9239.719,1605.25,4.113611155494678,3.348249328454508,0.7653618270401701,59.553682494205454,61.55986602625023,-0.0016393161448960436,0.010649243467139047,98.62766464651666,81.71263960760572,97.40596952790801,0.14454987995594593,Valid
17,B0032,1.8018284616591256,1.777712619976244,1.8884023085194144,7.283841200220637,5.952359508420084,9266.735,1593.2189999999998,4.115408233896819,3.3485671952401797,0.7668410386566391,59.121581009186485,61.49741042770405,-0.001589488426256188,0.010681666362796298,98.66159059000125,81.72006150051403,96.69425046282085,0.7117190650871663,Valid
18,B0032,1.7892619086061161,1.7635710699205873,1.8884023085194144,7.2351148482300385,5.9016788423794635,9288.234,1580.547,4.116525745850689,3.346811075177941,0.769714670672748,59.07391445150419,61.82125087437564,-0.001577131011133331,0.010963222766442439,98.56416556111996,81.56994002414793,95.92505606792902,0.7691943948918265,Valid
19,B0032,1.7757342607071789,1.7451658892542592,1.8884023085194144,7.182967834520956,5.845718461459931,9323.688,1564.078,4.118286197019491,3.349900233781927,0.7683859632375638,59.3036806623863,61.61117287185336,-0.0015987726931811802,0.010941077718297427,98.27855033665082,81.38305218861936,94.9239521047996,1.0011039631294238,Valid
20,B0032,1.7565423021267363,1.7636022482989409,1.8884023085194144,7.121616833889981,5.89472463586722,9367.874999999996,1580.688,4.124374819747157,3.3427845461163255,0.7815902736308313,46.50529749732045,61.86193858467105,-7.84705730378649e-06,0.01100615046208113,100.40192292344207,82.77228013469792,95.92675193816793,-1.0027998333683286,Invalid : Charge Ah less than Discharge Ah
21,B0032,1.7787098728911916,1.748575849168489,1.8884023085194144,7.196737948521914,5.849177147343326,9190.358999999999,1566.812,4.117790800793157,3.3454093559500797,0.7723814448430777,59.36222270007466,61.93813286404091,-0.0016256514515043945,0.011116900059871742,98.30584941468157,81.27539434091311,95.10942838162275,0.8173235565451762,Valid
