Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
1,B0005,0.7814254238289617,1.8511789512239205,1.8511789512239205,3.2691063152451223,6.579925624220711,7102.688,3291.531,4.188788765251705,3.559051891932408,0.6297368733192972,27.445134031590747,38.66860353851798,-7.086763569441646e-05,0.004338260344791861,236.89771215187724,201.27597544123734,100.73859858172167,,Invalid : Charge Ah less than Discharge Ah
2,B0005,1.8850393290175986,1.8410073922127617,1.8511789512239205,7.639164332953588,6.557612789210398,10089.594,3273.485,4.057926371737508,3.5665316348226397,0.4913947369148679,29.34194895777482,38.70783734805261,-0.00047625162033571717,0.0042675330005657154,97.66413696907934,85.84201757412619,100.18507640630045,0.5535221754212216,Valid
3,B0005,1.8780707149903442,1.8300319947186088,1.8511789512239205,7.608446011786768,6.5264124079463794,9904.328,3254.0,4.056193139103714,3.570696534867956,0.4854966042357578,29.543793993642147,38.5428908871632,-0.0004972417224280693,0.004226011342577407,97.44212398988489,85.77852031592082,99.58781045224059,0.5972659540598642,Valid
4,B0005,1.8704525133593402,1.8299563081628414,1.8511789512239205,7.578145105287984,6.526393903238877,9879.453000000001,3254.11,4.0573307696565175,3.5709349346707846,0.4863958349857329,29.4479178025658,38.43897095574801,-0.0004999434596398055,0.004222692914078652,97.83495144050637,86.12125807256974,99.58369169454056,0.004118757700027231,Valid
5,B0005,1.8678642030910075,1.8293399901916008,1.8511789512239205,7.565487523858276,6.524095251578479,9720.531,3252.282,4.055012595895964,3.5708338017884933,0.4841787941074709,29.472591950979798,38.32475182381946,-0.0005189696322515547,0.004228762312825921,97.93752603451281,86.23496147478009,99.55015252283462,0.03353917170593945,Valid
6,B0005,1.8683743652906597,1.830337490363811,1.8511789512239205,7.566185588461986,6.529745071359967,9852.828000000001,3253.828,4.055407658077301,3.5721365398055203,0.4832711182717806,29.388704252592024,38.40987466853071,-0.000505117456054048,0.004250278429586477,97.96417272504532,86.30167731171525,99.60443510279107,-0.054282579956449695,Valid
7,B0005,1.867015676580055,1.8298719338452902,1.8511789512239205,7.558633285477802,6.529790581363423,9683.125,3253.188,4.053308375378932,3.5730879910340407,0.4802203843448911,29.42930994765809,38.456814974305125,-0.0005054160052371483,0.004247712455402165,98.01052860987201,86.38850880501022,99.57910016085833,0.025334941932740662,Valid
8,B0005,1.8684041928395931,1.8204932464533146,1.8511789512239205,7.562340331540945,6.506005659782556,9767.780999999999,3236.328,4.052906286878297,3.5781103012536986,0.4747959856245987,29.51081056398121,38.2688701584939,-0.000506894057920225,0.004171301308375754,97.43572902641245,86.03164330818811,99.06872496251296,0.5103751983453719,Valid
9,B0005,1.8565558346386644,1.8195048458873269,1.8511789512239205,7.516585166169641,6.5005157135383795,9578.905999999997,3234.609,4.05360280898259,3.5771430725677025,0.4764597364148875,29.657385828718184,38.2512128219587,-0.000536967770628823,0.004192700746111929,98.00431594568506,86.4822997389247,99.01493757054355,0.05378739196940785,Valid
10,B0005,1.857423083745241,1.8192984374575416,1.8511789512239205,7.519200383376695,6.498536525220944,9634.75,3235.031,4.053395370428476,3.5765033781596407,0.4768919922688357,29.768075037415656,38.22824898332671,-0.0005515768248680748,0.0042066482000842256,97.94744414337599,86.42589895047595,99.0037051092311,0.011232461312445707,Valid
