Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
1,B0018,0.7836770395816641,1.8628315143170768,1.8628315143170768,3.276450380292711,6.591957026917376,7349.75,3328.375,4.192896315126682,3.539135956549146,0.6537603585775362,26.713023146449626,37.94777434526208,3.146526887559217e-06,0.004237151719978052,237.70398011296564,201.19202984323738,101.40170871386314,,Invalid : Charge Ah less than Discharge Ah
2,B0018,1.8727391349182008,1.8510136129055328,1.8628315143170768,7.614155110218292,6.566668578613244,10067.594000000001,3308.266,4.131915624950903,3.548155944540049,0.583759680410854,28.630657651876884,37.95132246821411,1.6961466802383957e-05,0.004111757362826131,98.83990665824277,86.24290526733154,100.75841092373427,0.6432977901288695,Valid
3,B0018,1.8715136699843422,1.8475346171903495,1.8628315143170768,7.595255151362965,6.558352718215233,10520.000000000004,3302.375,4.13146573778722,3.5504985305083485,0.5809672072788716,28.510311181520592,37.342575971437135,-0.00022348115824178609,0.004107636486539441,98.71873483060408,86.34802370053809,100.56903463961171,0.18937628412255947,Valid
4,B0018,1.8628258489672218,1.8386689234827416,1.8628315143170768,7.562150891143595,6.528034418294565,10494.907,3286.156,4.132297893189281,3.551137826749467,0.5811600664398142,27.94743032564124,36.84495317219785,-0.00022346609935769044,0.004132652136618751,98.70321074308298,86.32510131396432,100.08643785940062,0.48259678021109664,Valid
5,B0018,1.8495769647917313,1.8407488030688632,1.8628315143170768,7.522996125686323,6.547545748848039,10131.36,3288.156,4.13445406745796,3.557720478743495,0.5767335887144651,28.182349581908053,37.98202802799268,7.813031623972146e-05,0.004116408625582153,99.52269292433245,87.03375143969926,100.1996544022446,-0.11321654284398619,Valid
6,B0018,1.8575535695741463,1.8366626087152977,1.8628315143170768,7.508620297552648,6.538335267841062,10007.906,3281.797,4.121922514313836,3.56059511702834,0.5613273972854955,36.130057626209016,37.94971779581549,-0.0011387321135915677,0.004033691093187797,98.87535082696765,87.0777187917221,99.97722575724694,0.22242864499766313,Valid
7,B0018,1.8510821391641403,1.8237973970369805,1.8628315143170768,7.4818738070986965,6.4961634528098955,9973.063,3258.843,4.121267424553301,3.5626336856390277,0.5586337389142737,36.09327484690549,37.461357153734696,-0.0011746166361583856,0.004027247611395656,98.5260112693065,86.82535445393943,99.27691848999247,0.7003072672544732,Valid
8,B0018,1.838904734966756,1.8177810879804994,1.8628315143170768,7.437374402290847,6.470885730203149,10037.484,3247.578,4.123610439145498,3.560501288129163,0.5631091510163349,35.41056788726323,37.177275905637714,-0.0011398451825285671,0.004074054520442967,98.85129193565112,87.00497487675217,98.94942563098233,0.32749285901013536,Valid
9,B0018,1.8320734069474423,1.812498032950941,1.8628315143170768,7.411201251303668,6.449827795014435,10057.813,3237.907,4.124539644739924,3.559362381755298,0.5651772629846259,35.170143708374425,37.063558251634895,-0.001134914683654993,0.00413402444331122,98.9315180318502,87.02810214308884,98.66184685474342,0.2875787762389166,Valid
10,B0018,1.8252644291868532,1.8313343708744838,1.8628315143170768,7.433536312885654,6.514851873493683,10530.5,3271.5,4.140289510514925,3.5580973304309667,0.582192180083958,27.55080800546333,37.26810915865552,4.7510956630464274e-05,0.004169051000550505,100.33255136026153,87.64135398384374,99.68718749166044,-1.0253406369170222,Invalid : Charge Ah less than Discharge Ah
11,B0018,1.8454193726449948,1.8204369644234786,1.8628315143170768,7.46207925832213,6.482029039558389,10118.390000000001,3252.422,4.123893104977801,3.561435276482389,0.5624578284954125,35.39048744078633,37.46577503922202,-0.001111508867925736,0.0040908990534104794,98.64624764474486,86.8662582527419,99.09399609126345,0.5931914003969894,Valid
12,B0018,1.835015762674896,1.807370674753047,1.8628315143170768,7.4207850913554,6.435980606429281,9926.296999999995,3229.438,4.124105012741611,3.561704611279175,0.5624004014624355,35.46389990447641,37.19285689929224,-0.0011503425880689834,0.004076020540260053,98.49346864020661,86.72910651902134,98.38274330809492,0.7112527831685327,Valid
13,B0018,1.8224499856923984,1.7935005555022636,1.8628315143170768,7.374118280308991,6.384795010100228,9869.765,3204.985,4.1244766667794615,3.560628196029402,0.5638484707500595,35.026472540291785,36.73056376405121,-0.0011556490771553645,0.004102980201042115,98.41151030659773,86.58384321213643,97.62773471967189,0.7550085884230242,Valid
14,B0018,1.8103716910075398,1.786167185507134,1.8628315143170768,7.330564090331393,6.353555289741154,10013.125,3191.407,4.127682734041257,3.5578167328464994,0.5698660011947578,34.40545128846076,36.44946762674926,-0.001115030331215204,0.004174414995562227,98.66300905937526,86.67211979117869,97.22854872650936,0.3991859931625328,Valid
15,B0018,1.8031495949072216,1.7893913393902436,1.8628315143170768,7.3386612413847985,6.366984893655996,10802.734,3195.547,4.142003201959845,3.5589863085154967,0.5830168934443485,27.33771267675062,36.86846840808561,-1.0616133344767735e-06,0.00423608745512532,99.23698757131208,86.75948765356216,97.40405290409657,-0.17550417758721437,Valid
16,B0018,1.8010383360680267,1.7797280183719448,1.8628315143170768,7.2933725306914505,6.335355156536547,10054.391,3178.922,4.128354800085555,3.560417556984136,0.5679372431014191,34.621340315561675,37.40527301505554,-0.0010553061316199567,0.0042086572662777535,98.81677600807733,86.86454901181253,96.87803793410326,0.5260149699933123,Valid
17,B0018,1.7966992134770203,1.771415095286016,1.8628315143170768,7.275302479306751,6.307257069876434,10142.64,3164.875,4.1292543209489985,3.561298339527923,0.5679559814210755,35.0592730009809,37.38223035903422,-0.0010672463204991543,0.004149885091562728,98.59274618693277,86.69408712306131,96.42553077022852,0.452507163874742,Valid
18,B0018,1.7857309407211726,1.7563623565898079,1.8628315143170768,7.233388389931324,6.250946257245354,9816.859000000004,3138.36,4.128799005991035,3.5598529650227553,0.5689460409682798,34.99156653698799,36.91187220479894,-0.0011341941177375697,0.004173027117550205,98.35537462774184,86.41795408008917,95.60614726029345,0.819383509935065,Valid
19,B0018,1.7728946407581223,1.7490067078732312,1.8628315143170768,7.18689680175197,6.214596100311061,9804.469,3125.328,4.130343505022788,3.5540494517323067,0.5762940532904812,34.22137162641247,36.524113959526005,-0.0011085180631088451,0.004282203501311468,98.65260279230827,86.47120268647953,95.20574854316457,0.40039871712887987,Valid
20,B0018,1.7680780653717103,1.7463762337908304,1.8628315143170768,7.197201421311376,6.201074693497466,10513.141,3120.516,4.142127411202483,3.5516477775212896,0.5904796336811935,27.30484922551561,36.254351686588365,-0.00021038985153827862,0.004312421155705375,98.77257503467092,86.1595268840981,95.06256083958917,0.143187703575407,Valid
21,B0018,1.7639168950791266,1.7343289170652594,1.8628315143170768,7.155243873601766,6.158224692509135,10245.203000000001,3098.015,4.134870149702184,3.55166509397025,0.5832050557319342,33.69466976521467,36.10034239838335,-0.0010850721482401214,0.0043554844665207836,98.32259795819122,86.0658951853341,94.40677501462267,0.6557858249665003,Valid
22,B0018,1.7389554998786687,1.717320887739525,1.8628315143170768,7.056049584865465,6.092308077966336,8704.266,3067.75,4.12602705293845,3.548423264799944,0.5776037881385059,33.3682111202262,36.234451265566,-0.0012140694325461227,0.004400503528917432,98.75588465946062,86.34162791363795,93.48095685971711,0.9258181549055564,Valid
23,B0018,1.7413436181621962,1.7142673056868585,1.8628315143170768,7.068685602478684,6.082273466981842,9649.11,3062.188,4.133093870474214,3.548999119168615,0.584094751305599,33.12909737587032,36.20250221947655,-0.0010794392489699856,0.004414395975438643,98.44509077973285,86.04532453457897,93.31473762010333,0.16621923961378116,Valid
24,B0018,1.7345884179247337,1.7103488422214463,1.8628315143170768,7.044048512985125,6.066257748924431,10168.374999999995,3055.563,4.137458339609183,3.547589181094319,0.5898691585148641,33.19949782454172,36.1142141014948,-0.001041341091299596,0.004447852358175201,98.6025747979865,86.11890928550227,93.10143926871093,0.21329835139239606,Valid
25,B0018,1.7239622076260326,1.752081945413798,1.8628315143170768,7.043048647847257,6.219673463665948,10105.156,3129.047,4.14882600736397,3.5507002791255093,0.5981257282384602,26.463639728406417,36.33608678078377,5.259976938074626e-05,0.004380201724447828,101.63111103383685,88.3093923476877,95.37314658153672,-2.2717073128257823,Invalid : Charge Ah less than Discharge Ah
26,B0018,1.7685567122500727,1.741647226176516,1.8628315143170768,7.171812931180014,6.186166099456818,10009.969,3109.546,4.1328139295268205,3.552635401893478,0.5801785276333424,33.707941067885294,37.086139787850726,-0.0010303483911806828,0.004386290038137893,98.47844935437095,86.25665726112264,94.80514118089923,0.5680054006374888,Valid
27,B0018,1.7559233036768083,1.7250617049311952,1.8628315143170768,7.120452811952536,6.132981873403122,9686.672,3080.625,4.131234040499856,3.5560355352766804,0.5751985052231756,34.366129166524374,37.32501137556889,-0.0010724147062884759,0.004330119166112787,98.24242900125589,86.131908115565,93.90232190751895,0.902819273380274,Valid
28,B0018,1.7416694913197472,1.714708305175844,1.8628315143170768,7.066366227509311,6.092572914048105,9744.625000000005,3062.234,4.133483315602272,3.5538390108028444,0.579644304799428,34.30738245013606,37.282857934033615,-0.0010587437117751072,0.004340840267450887,98.4519918228875,86.21932005632208,93.33874306631861,0.5635788412003393,Valid
29,B0018,1.7314316341828555,1.7082644811448862,1.8628315143170768,7.028336230343076,6.0597990394899375,9845.094000000001,3050.984,4.135342583890131,3.5481539601966205,0.5871886236935109,34.13354793796177,37.18468977959256,-0.0010521977277951923,0.004437812602874338,98.66196547524078,86.21953817929594,92.98797877960313,0.35076428671548854,Valid
30,B0018,1.7254890431246723,1.696885849657201,1.8628315143170768,7.031865590020293,6.020986752991151,10277.954,3030.219,4.144867135929339,3.549141212275731,0.5957259236536085,27.96296469695956,36.945663391391854,-0.00019758359274046604,0.004432318971486912,98.34231381639643,85.62431513958695,92.36859228822757,0.6193864913755505,Valid
31,B0018,1.713269555288747,1.6848721036100835,1.8628315143170768,6.960618178928049,5.97600671195805,9977.75,3008.36,4.138165521181435,3.547750758312418,0.5904147628690168,33.635532523798084,37.03365915271221,-0.0010190516182341516,0.0044952078648760685,98.34249948637665,85.8545399034999,91.71463385566437,0.6539584325632006,Valid
32,B0018,1.701234937786913,1.6799112466389727,1.8628315143170768,6.914186686018693,5.956417494085894,9987.25,2999.313,4.13972055934818,3.546559036934997,0.5931615224131828,33.60908362767763,37.42871577484883,-0.00098789389253114,0.004547862157929813,98.74657575656896,86.1477678369674,91.44459366701095,0.27004018865342516,Valid
33,B0018,1.6928317853982902,1.6684464688244356,1.8628315143170768,6.879492899698487,5.91390704439256,9471.75,2979.235,4.136707016515965,3.5453997513738353,0.5913072651421296,33.99639269586681,37.55269084053759,-0.0010516091536533273,0.004543175767252502,98.55949558696896,85.96428734815255,90.82051787084586,0.6240757961650871,Valid
34,B0018,1.6858331803100957,1.660139501783973,1.8628315143170768,6.8531507359509245,5.877721338249565,9441.343000000003,2964.516,4.13728090131984,3.5414302692888593,0.5958506320309804,33.98178608166947,37.36268754871139,-0.0010691139328611035,0.004601435712184513,98.47590622689036,85.76670154671548,90.36833491943092,0.45218295141494025,Valid
35,B0018,1.681158443473936,1.6575306545085193,1.8628315143170768,6.862880185895755,5.865732060386099,10448.125,2959.563,4.150331155192265,3.539728518399848,0.6106026367924167,28.00767295013868,37.21070514286349,-0.00019391726766495085,0.004631009580874492,98.5945531156128,85.47041331773583,90.22632445338968,0.142010466041242,Valid
36,B0018,1.674912788693634,1.6483241169322729,1.8628315143170768,6.81468649859109,5.824777127130702,10166.906,2942.687,4.143580041031161,3.534662935139714,0.6089171058914467,33.587060373722444,37.17999072517686,-0.001011462396059326,0.004709517269722469,98.41253395753822,85.47388244983759,89.72517411617733,0.5011503372123514,Valid
37,B0018,1.6622900948414978,1.630677980063025,1.8628315143170768,6.765170787471493,5.764675971647538,9692.016,2910.985,4.141799779045045,3.5360232748307485,0.6057765042142966,33.48871379689376,37.03566311208207,-0.0010545397114098008,0.004728613498726592,98.09827930295842,85.2110930048243,88.76462109944548,0.9605530167318506,Valid
38,B0018,1.6499760298472608,1.6314961221906135,1.8628315143170768,6.719500761305055,5.76239328560205,10065.5,2912.172,4.145215053404974,3.533009817796703,0.612205235608271,33.013534720462545,37.51111793479906,-0.0009472059628862136,0.004805455375482854,98.87998932576264,85.75627104301249,88.80915599649369,-0.04453489704820868,Valid
39,B0018,1.6450913046894184,1.6233244319796456,1.8628315143170768,6.698109842762204,5.729182009794398,9519.921999999999,2898.031,4.142348230832094,3.53025901199854,0.612089218833554,33.654010258686895,37.64241365810534,-0.0010388968529049167,0.004821051879411956,98.6768592936012,85.53430959310406,88.36433672856528,0.4448192679284091,Valid
40,B0018,1.642348262310282,1.6854391809303075,1.8628315143170768,6.723721623551641,5.961973365524328,10081.094000000001,3008.985,4.15516715819287,3.5381425539039317,0.6170246042889382,26.955933357562675,37.04197441303143,4.9620908496846846e-05,0.004653279386745723,102.62373819298287,88.67073474072625,91.74550224542568,-3.3811655168604062,Invalid : Charge Ah less than Discharge Ah
41,B0018,1.698646434987243,1.6523063472262973,1.8628315143170768,6.901145030868869,5.847118297896443,9244.266000000001,2950.39,4.134899249848709,3.53962849398558,0.5952707558631287,33.94894638231446,37.02449074692715,-0.001136431976605473,0.004614446320179866,97.27194036342863,84.72678478342714,89.94194356269071,1.8035586827349732,Valid
42,B0018,1.6757996630566272,1.6418019293743744,1.8628315143170768,6.817344223204928,5.80042980695795,9971.906000000003,2931.594,4.142261080498465,3.5339243362106787,0.6083367442877865,33.303515158631484,36.96128868937164,-0.0010176052624134078,0.0047013311528249,97.9712531019226,85.0834227676872,89.37014417501507,0.5717993876756395,Valid
43,B0018,1.6585774810148772,1.6258959192618154,1.8628315143170768,6.7510839853687195,5.736711631947136,9783.219,2902.922,4.143010487654564,3.52935416741466,0.6136563202399041,33.26509217613829,36.85611081344066,-0.0010598567328672153,0.0048078151297671545,98.02954265765962,84.97467435422251,88.5043135339521,0.8658306410629706,Valid
44,B0018,1.6482248367644168,1.6139143496311292,1.8628315143170768,6.713582978852115,5.691549889600274,10395.656,2881.515,4.14768645997155,3.5274124705934664,0.6202739893780835,32.988679747495965,36.61541192891975,-0.0009926818080487187,0.0048631333881482795,97.91833696665793,84.77663726699647,87.85210659828023,0.6522069356718703,Valid
