Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Ambient Temperature,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
1,B0055,1.635566458959437,1.3649555204279264,1.3649555204279264,6.844990954411635,4.417771973819423,10799.796999999999,2462.047,4.199946199506764,3.2373201926640087,0.962626006842755,4,8.482490016183714,16.293596941229346,1.114925378257574e-05,0.004581957792166009,83.45460454699739,64.54021638950661,107.02669040790636,,Valid
2,B0055,1.4118827179542912,1.3273294052771205,1.3649555204279264,5.904966166144876,4.332690541008791,10802.109,2393.656,4.200546050894393,3.265105934346096,0.9354401165482966,4,10.832771864616168,17.91157880119166,-0.0004558541833331149,0.00495586241980485,94.01130762478049,73.37367258511216,104.07641216276981,2.950278245136545,Valid
3,B0055,1.3387347989323786,1.2965743043197488,1.3649555204279264,5.5998305330102145,4.258866629838244,10800.922000000004,2337.657,4.201453248878059,3.284800338178585,0.9166529106994745,4,10.431317954722214,16.276920867509258,-0.0005165767469924975,0.004574935337923319,96.85072094590713,76.05349134644028,101.66489279868345,2.4115193640863595,Valid
4,B0055,1.3029939024807433,1.2522017598672073,1.3649555204279264,5.4475221264312195,4.123805231031493,10800.782,2257.562,4.200922076612747,3.2939369439122594,0.9069851327004872,4,10.959116120863236,16.998286105834744,-0.00048209508331350614,0.004912642407131272,96.1018894626572,75.70056872321656,98.18562442205211,3.479268376631339,Valid
5,B0055,1.257207936181565,1.2474746809409216,1.3649555204279264,5.262068428459274,4.115941597433288,10799.594,2248.797,4.202810941147557,3.2993560485247477,0.903454892622809,4,10.2494688905105,16.287370504806514,-0.0004785316129779282,0.004792755153736841,99.22580386581033,78.21908159104709,97.81497233470887,0.3706520873432453,Valid
6,B0055,1.2486582403516469,1.2578508108964677,1.3649555204279264,5.2370881119674255,4.141175095535869,10801.265,2267.719,4.20581004910875,3.292975140424628,0.9128349086841214,4,8.594158319412868,18.464294283724417,5.706791098237686e-05,0.006036212746137466,100.7361958819278,79.0740007996571,98.62856869866677,-0.8135963639578989,Invalid : Charge Ah less than Discharge Ah
7,B0055,1.2630351091644627,1.2346239187120864,1.3649555204279264,5.274164544523479,4.077859713717298,10800.875,2225.656,4.199739094775907,3.3029543709885503,0.896784723787357,4,12.201404164886345,17.743208793113464,-0.0006739835761021967,0.005577520782244342,97.75056209869169,77.31764299905309,96.80733909685803,1.8212296018087386,Valid
8,B0055,1.238883647249944,1.199713406954562,1.3649555204279264,5.17171814561621,3.983145991592454,10799.625,2162.187,4.199504090275031,3.3205463584314754,0.8789577318435557,4,13.026799295475811,15.658850079064557,-0.0007294417906160453,0.004728748129769796,96.8382631910324,77.01784744338309,94.0699923643559,2.7373467325021323,Valid
9,B0055,1.2043824883491232,1.2006261665392566,1.3649555204279264,5.038585936572892,3.9687488468159575,10799.468999999996,2163.922,4.202844463473797,3.306163946035111,0.896680517438686,4,9.759188840854817,17.896571208442325,-0.00033061451270792263,0.005365266521275589,99.68811221964748,78.76711634525363,94.14156219650496,-0.07156983214906631,Valid
10,B0055,1.2020756096138632,1.1990084389066407,1.3649555204279264,5.027799759663219,3.96871705669533,10799.359,2160.984,4.202429169638356,3.3098329021210176,0.8925962675173387,4,9.14224720427946,17.233592924973692,-0.0003738548216726854,0.005489789966737876,99.74484377832043,78.93546374967744,94.01471554699215,0.12684664951281377,Valid
11,B0055,1.1992562704136034,1.1733719913690832,1.3649555204279264,5.026767860306996,3.8985548404255423,10799.61,2114.609,4.205181975678347,3.3230568845919954,0.8821250910863512,4,8.534275194899118,16.85516639112774,-1.6658645260793404e-06,0.005247955177252718,97.84163904887542,77.55589573192363,92.0045517777724,2.0101637692197443,Valid
12,B0055,1.1802746177330352,1.19043463842715,1.3649555204279264,4.936260560686903,3.9380396016441104,10801.719000000001,2145.344,4.202677957827517,3.307946385402996,0.8947315724245213,4,10.062837287525078,18.393328630742555,-0.0005150475760907323,0.006241651009891137,100.86081836730753,79.77779035829734,93.3424405345068,-1.3378887567344009,Invalid : Charge Ah less than Discharge Ah
13,B0055,1.1916810157261684,1.1524186711786246,1.3649555204279264,4.980704592095468,3.839206666069366,10800.703,2076.484,4.2016766513404304,3.3319148582929974,0.8697617930474331,4,10.195237650736908,16.522861345688984,-0.0004176204570106707,0.005167033206255498,96.70529747227545,77.0815974945052,90.36159383556863,2.98084669893818,Valid
14,B0055,1.157037063203446,1.146272752884384,1.3649555204279264,4.840084825805144,3.812406331950477,10801.032000000001,2065.281,4.203113683213467,3.326381935411069,0.8767317478023982,4,9.9316890468406,17.017728405645343,-0.0003742681284895173,0.0053246418612945354,99.06966590255465,78.76734539081733,89.87969000448717,0.4819038310814534,Valid
15,B0055,1.1490179060447923,1.1456375193128427,1.3649555204279264,4.806371459931599,3.8025358346900036,10799.593999999997,2063.984,4.203202627109525,3.3190946224717495,0.8841080046377758,4,10.21535352643686,17.398239813246217,-0.0003866681287086746,0.005443354138887755,99.70580208418286,79.11448098404193,89.82988109439411,0.049808910093062764,Valid
16,B0055,1.1456027616225533,1.1737862183097028,1.3649555204279264,4.802335958833406,3.8800979915493166,10801.593,2115.141,4.205665028771239,3.305612051508023,0.9000529772632162,4,8.297408364028877,18.405879203718097,-9.079196687049042e-06,0.006478275191312713,102.46014217417148,80.79605477022642,92.03703147243556,-2.2071503780414474,Invalid : Charge Ah less than Discharge Ah
17,B0055,1.1771108086986262,1.167960359898386,1.3649555204279264,4.917887973208757,3.8668079249093976,10802.094,2104.125,4.201333537277839,3.3106987275340463,0.8906348097437928,4,10.46270186254756,18.43475301697701,-0.0005281794700710625,0.006396981176112158,99.22263488427598,78.62740969242607,91.5802236605936,0.45680781184195496,Valid
18,B0055,1.170343309951488,1.1662140042469424,1.3649555204279264,4.888894605586326,3.8627387170602936,10801.078000000001,2101.281,4.201321738489222,3.3121070372608945,0.8892147012283274,4,10.577322461604698,18.531533702030785,-0.0005106346922233121,0.006303192023328867,99.64717141804171,79.0104722782633,91.44329123836306,0.1369324222305437,Valid
19,B0055,1.1376536422224461,1.110033155124198,1.3649555204279264,4.751516899166269,3.6955518999948076,8298.703000000001,1999.5159999999998,4.19831358799247,3.3294015716401555,0.8689120163523141,4,10.545363034762584,16.085641558232297,-0.000564213624791129,0.0051464898680714955,97.57215323951405,77.77625500276032,87.03812912434181,4.405162114021252,Valid
