Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
1,B0043,0.1505331099687068,1.7267359447850676,1.7267359447850676,0.6343889156193667,6.040765245050789,3929.0,3116.844,4.212716292575851,3.4987006460700623,0.7140156465057887,23.56901590404364,36.49472793959905,-0.00017536135546583812,0.004401222389386952,1147.0804962071306,952.2179685553093,103.00913079445925,,Invalid : Charge Ah less than Discharge Ah
2,B0043,1.7213563147302553,1.7033116125443528,1.7267359447850676,6.98006367010011,5.976410728668034,9405.187999999996,3073.563,4.134049685390354,3.5089608114528286,0.6250888739375258,33.62344452392245,35.979520319869046,-0.0011868692697358043,0.0044179834702852165,98.95171603743586,85.62114919192877,101.61174278568816,1.3973880087710882,Valid
3,B0043,1.7035088904984252,1.69463550426189,1.7267359447850676,6.914566523058892,5.942660708261705,9312.922,3057.625,4.136024125222585,3.5069909016947065,0.6290332235278786,33.33257203135575,35.925761904986246,-0.001196473249231606,0.004506300261559338,99.47911124585096,85.94408179376035,101.09416603890517,0.5175767467829928,Valid
4,B0043,1.6974255386959654,1.6864678745263353,1.7267359447850676,6.89272458106114,5.917029921378785,9384.530999999999,3043.171,4.137887746713424,3.50882080269695,0.6290669440164738,33.565745902638206,36.0749716916496,-0.0012177908603542983,0.0045928123657144205,99.35445391153664,85.84457208165213,100.60692278538316,0.4872432535220099,Valid
5,B0043,1.6945684320309768,1.682737415732654,1.7267359447850676,6.882782078599738,5.911496123526824,9418.765000000001,3036.469,4.1385191422514715,3.513347929735976,0.6251712125154953,34.05384783880582,36.470659404992986,-0.0012171019770410695,0.004581746525490358,99.30182717471355,85.88817800736594,100.38438075806151,0.2225420273216514,Valid
6,B0043,1.696743376638557,1.4509280830532716,1.7267359447850676,6.920781733627614,5.18780934692893,9713.078,2626.781,4.1495274438920005,3.5747511180858544,0.574776325806146,27.637315293771184,34.26334191029433,-0.00010647841883759794,0.004241818039464237,85.51252375758357,74.95987514996627,86.55570131146607,13.828679446595444,Valid
7,B0043,1.4711900479911815,1.669198901900833,1.7267359447850676,6.012061771092796,5.869976527977419,8979.578,3011.719,4.156888841150333,3.5170062563833975,0.6398825847669354,33.79279375865999,36.56968307948775,-0.0011399556926443856,0.004406309068828908,113.45909416529973,97.63666361848524,99.57673524267368,-13.021033931207612,Invalid : Charge Ah less than Discharge Ah
8,B0043,1.6951031152376275,1.664144944536259,1.7267359447850676,6.889275933228419,5.847741291166347,9436.937000000004,3002.265,4.140651772474966,3.514185157562467,0.6264666149124989,35.40533722686867,36.25549716851173,-0.001292092377864227,0.004465603971551375,98.17367035532652,84.8817981431324,99.27523937310005,0.3014958695736283,Valid
9,B0043,1.666199982323658,1.650489160028159,1.7267359447850676,6.770486202132036,5.798655246951619,9299.063,2977.656,4.140768577248604,3.5135556224436697,0.6272129548049343,35.283930146284746,35.85836468406757,-0.0013834233638112502,0.004550945562912888,99.05708663652794,85.64606844816572,98.4605980281138,0.8146413449862564,Valid
10,B0043,1.6521328462705718,1.643603075920118,1.7267359447850676,6.718360169446054,5.770051643038299,9213.344000000001,2964.891,4.1421315892094155,3.510985652425046,0.6311459367843697,34.792043511018484,35.8984817846509,-0.0013742801505328528,0.004668108059734906,99.48371159318644,85.88482155630031,98.04980589704759,0.41079213106620216,Valid
11,B0043,1.6599606729446008,1.6416162047891865,1.7267359447850676,6.785662963490832,5.760315796160226,9735.968,2961.391,4.155289247561916,3.5094032304096974,0.6458860171522183,26.783840311074258,35.779459454503865,-0.00014952558076717677,0.004639905481115259,98.89488537563524,84.88950640715105,97.93127829656764,0.11852760047995048,Valid
12,B0043,1.6514746113788066,1.6342661781443484,1.7267359447850676,6.7202729862177595,5.736367071522882,9379.75,2947.89,4.145285064130028,3.510533528906284,0.6347515352237441,34.64487372729962,35.9022445381545,-0.0013235031323704412,0.004660141487870312,98.95799589555355,85.35913769109207,97.49280948592668,0.43846881064095555,Valid
13,B0043,1.6358446168993765,1.6264301409379895,1.7267359447850676,6.656668486460959,5.706618403324401,9155.297,2933.796,4.144337508340324,3.509244480154323,0.6350930281860006,34.75115644576472,35.80225486550451,-0.0013974664755434572,0.004713418761896835,99.42448837352099,85.72784441543287,97.0253475187754,0.4674619671512801,Valid
14,B0043,1.6348241771325798,1.622175524866626,1.7267359447850676,6.655782022463604,5.691440824835777,9499.563000000004,2925.969,4.147374664030197,3.50916799985232,0.638206664177877,34.50699915990787,35.830933728441394,-0.0013035073707103892,0.004688682128699825,99.22629892297415,85.51122626352355,96.77153667717052,0.25381084160488854,Valid
15,B0043,1.6295473150604576,1.6142820254062524,1.7267359447850676,6.635427245462586,5.66348451137465,9424.735,2911.672,4.147721726143707,3.508983575585067,0.6387381505586398,34.65417420315122,35.75513489906275,-0.0013259267118107057,0.0046987153698350975,99.06321899872917,85.3522207669059,96.30064677602769,0.4708899011428258,Valid
16,B0043,1.6212090724044712,1.6119112317444566,1.7267359447850676,6.635480540844024,5.649421374516989,9440.921,2907.407,4.157665035909383,3.5055860982743883,0.6520789376349945,26.607998346453872,35.794642286315785,-0.00016920955689421645,0.0048102656573891876,99.42648725458805,85.13959674423806,96.15921612177384,0.1414306542538526,Valid
17,B0043,1.6262102113223504,1.6037168122061023,1.7267359447850676,6.626851948076279,5.624700949058695,9438.032,2892.578,4.1494107089988335,3.5080161374926813,0.6413945715061522,34.4274356867712,35.81815035682664,-0.0012956104275863047,0.004763435582931569,98.61682093989819,84.8774198236238,95.67037471173643,0.4888414100374092,Valid
18,B0043,1.6300181450559088,1.59648591989985,1.7267359447850676,6.646307008758711,5.600582451558374,9609.953000000001,2879.25,4.151550806941131,3.5088731099229555,0.6426776970181756,34.302932067930186,35.74210986924511,-0.0012268234202234532,0.00469040505518088,97.94283117290644,84.26608106092228,95.23901290822216,0.4313618035142639,Valid
19,B0043,1.6022460780563434,1.5887182780341396,1.7267359447850676,6.532784264572567,5.568954155167924,9247.984,2865.219,4.1505553033855564,3.50600334608617,0.6445519572993863,34.25021704796271,35.84121885491024,-0.0013253436399345386,0.0048693918441309846,99.15569772911448,85.2462584042226,94.7756310927651,0.463381815457069,Valid
20,B0043,1.6138581591524381,1.5844376047329796,1.7267359447850676,6.58438302861458,5.552556104203552,9288.484000000006,2857.328,4.151167910058138,3.5052681541321875,0.6458997559259507,34.22124348139257,35.88342706329297,-0.0012819355330310628,0.004820884706566016,98.17700494602887,84.32917830073238,94.52026579658344,0.25536529618165105,Valid
21,B0043,1.60006142547473,1.603761735666807,1.7267359447850676,6.558773202614553,5.617373893915708,9706.844,2893.188,4.162796661465686,3.5035003356483174,0.6592963258173685,26.65223090573239,36.42693051485743,-0.00014198239378919802,0.004998904264449412,100.23126050870073,85.64671654870502,95.67305463894444,-1.1527888423609909,Invalid : Charge Ah less than Discharge Ah
22,B0043,1.6142020983878445,1.598561854868136,1.7267359447850676,6.606697435794781,5.6106798814315075,9326.547,2883.296,4.157656415812466,3.5106666871329684,0.6469897286794972,27.40458956348636,36.98306317950573,-0.00014810181857938566,0.004913253146130139,99.03108516986015,84.9241233756688,95.36285364792228,0.3102009910221568,Valid
23,B0043,1.6070907527422158,1.589604754963931,1.7267359447850676,6.547807091816833,5.582811576720455,9125.984,2866.781,4.148057800774488,3.5128967952207177,0.6351610055537704,35.44227638699158,37.01361804075281,-0.0013205418399872403,0.004828166046536764,98.91194708522539,85.2623099372859,94.82851423235742,0.5343394155648582,Valid
24,B0043,1.598471897602242,1.5792664246415977,1.7267359447850676,6.515561546824782,5.544125879182644,9285.25,2847.937,4.150440998724895,3.511365279180701,0.6390757195441945,35.318461831399524,36.90093152483721,-0.001297172528974247,0.004811740938178757,98.79851044053679,85.09053040692179,94.21177695785647,0.6167372745009487,Valid
25,B0043,1.5861455469118746,1.5732752348618524,1.7267359447850676,6.468444483282634,5.514764240709052,9183.281,2836.937,4.151631429619089,3.5061929325950687,0.6454384970240201,35.17084538605784,36.870448972990125,-0.0013285965353717784,0.004943239983558309,99.18857937879156,85.25642068911127,93.854370109693,0.35740684816347823,Valid
26,B0043,1.5752632124180204,1.5672807824488255,1.7267359447850676,6.425515176634476,5.489278155731627,9106.515,2826.187,4.151749131151282,3.5033544912396235,0.6483946399116589,35.28519435579187,36.97783154639608,-0.0013821796429506095,0.005074547135515465,99.49326373483058,85.42938589099674,93.49676862782223,0.35760148187075913,Valid
27,B0043,1.5736213355242203,1.5627210153845525,1.7267359447850676,6.450134935430218,5.47933075064018,9424.297,2817.891,4.161810754230548,3.5070824851684907,0.6547282690620575,27.726194047834746,37.24200861410024,-0.00017619939992203785,0.005052161440446575,99.30730984045559,84.94908719726983,93.22475388038242,0.2720147474398118,Valid
