Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Ambient Temperature,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
1,B0007,0.8086733223186406,1.9080121219260469,1.9080121219260469,3.3834748982510154,6.765884397945426,6770.813,3431.281,4.190032026371079,3.552058986441644,0.637973039929435,24,27.29904441900397,39.88241058701597,-7.509563742730568e-05,0.004627471162467103,235.94349773470515,199.96851170501796,100.76961682894041,,Invalid : Charge Ah less than Discharge Ah
2,B0007,1.9254725665053374,1.8975938078662884,1.9080121219260469,7.800479802106564,6.7487522278015,9798.281,3413.094,4.04955467777902,3.562223705693492,0.4873309720855281,24,30.573111647844843,39.59105914429146,-0.0006414496827723397,0.004470037882241689,98.55210823960749,86.51714252216846,100.21938472939502,0.5502320995453971,Valid
3,B0007,1.919086053213679,1.8976149422981248,1.9080121219260469,7.7647314806264705,6.750816192774481,9668.546999999999,3412.875,4.044179008294102,3.5632414683575093,0.4809375399365927,24,30.642516226277117,39.528716778427466,-0.0006480678713703116,0.004436877615351092,98.88118039940944,86.94204312947876,100.22050092177848,-0.001116192383463499,Valid
4,B0007,1.9178523874184337,1.8867037628681316,1.9080121219260469,7.758896655237077,6.724589196498696,9561.468,3393.016,4.043235743086273,3.5695161393841897,0.473719603702083,24,30.77760651009265,39.14034218385798,-0.0006769639074967601,0.00437449191731055,98.37585912478747,86.6694002421047,99.6442386655396,0.5762622562388771,Valid
5,B0007,1.9195253108602974,1.8853449142880336,1.9080121219260469,7.765178399889658,6.719747135573433,9635.922,3391.188,4.0435711121767515,3.5694606394082857,0.47411047276846574,24,30.87877267945059,39.08077322847405,-0.0006942181949135604,0.004388193811430212,98.21933077001496,86.53693179372311,99.57247253304418,0.0717661324954264,Valid
6,B0007,1.9175132372898325,1.886568306787559,1.9080121219260469,7.755359661584772,6.723957957619325,9536.0,3393.125,4.042084012477989,3.5695674750525472,0.4725165374254421,24,30.80784054101997,39.16870479991563,-0.0006931224095283405,0.004409612967057385,98.38619468692636,86.70078824229945,99.6370846977112,-0.06461216466702524,Valid
7,B0007,1.9072137985872781,1.8858236440558542,1.9080121219260469,7.712894806613565,6.722889117365304,9433.0,3392.094,4.042035794171585,3.570400649920098,0.4716351442514868,24,30.408021946765206,39.22472585071952,-0.0006467777158033938,0.004394709791987654,98.87846058227619,87.16427860004829,99.59775613303472,0.03932856467648094,Valid
8,B0007,1.9080564588127376,1.8873959494761852,1.9080121219260469,7.714487767875379,6.728291781541279,9515.719,3395.141,4.041843662543256,3.5703179396042617,0.4715257229389942,24,30.5125083405396,39.22754572425877,-0.0006513570264638035,0.004376425837124897,98.91719612168038,87.21631278695118,99.68079575994489,-0.08303962691016409,Valid
9,B0007,1.907565421274036,1.8865501790520294,1.9080121219260469,7.710306859821549,6.722905857665838,9413.828000000005,3393.469,4.039486561979485,3.569151859007825,0.47033470297166025,24,31.061563896780992,39.22537702752526,-0.0007169102831120044,0.004391856331282401,98.89832128494074,87.1937522058809,99.63612730077315,0.044668459171731456,Valid
10,B0007,1.9071633201814924,1.887057084457981,1.9080121219260469,7.708400853092153,6.721616629246203,9468.438,3394.109,4.039870143776948,3.567711113062236,0.4721590307147121,24,31.207473368748843,39.23762205171835,-0.0007369327879412217,0.004416073108218116,98.94575176070406,87.19858706556353,99.66289896691681,-0.026771666143659445,Valid
11,B0007,1.9070294889187154,1.875877718114869,1.9080121219260469,7.708124139521981,6.6931139923551575,9444.563,3373.703,4.039964966170471,3.5732013360872164,0.4667636300832547,24,31.187095787559038,38.894598769587375,-0.0007499418991339832,0.004377510817833557,98.36647671234967,86.83194343014603,99.07247270607704,0.5904262608397772,Valid
12,B0007,1.9054467094225915,1.8765618019535513,1.9080121219260469,7.702133023848893,6.687412897007352,9336.155999999999,3374.531,4.039149553837561,3.5692577820647085,0.46989177177285235,24,31.34318456717793,39.40620277290451,-0.0007619879787538216,0.0044496901910850315,98.48408736249606,86.82546609232065,99.10860186139567,-0.036129155318633366,Valid
13,B0007,1.6942653472059783,1.8761005924182586,1.9080121219260469,6.897824077307041,6.688243802464834,8799.780999999999,3374.094,4.079783703937317,3.5705464828001885,0.5092372211371288,24,30.20941278180226,39.26246181337617,-0.0006627368159968914,0.004400524297038802,110.73239475222377,96.9616465642883,99.08424357372274,0.024358287672924916,Invalid : Charge Ah less than Discharge Ah
14,B0007,1.8956707206544157,1.864846927697858,1.9080121219260469,7.661312975307478,6.656194388072384,9320.141000000001,3354.015,4.0396532239612695,3.5745799845830635,0.465073239378206,24,31.730335839535144,38.911323184781374,-0.0007893491833008704,0.004386050534570021,98.37399013337523,86.8805961788194,98.48989332365653,0.5943502500662134,Valid
15,B0007,1.8954409821093687,1.8651478841738136,1.9080121219260469,7.6592565413911,6.654371773388181,9298.889999999992,3354.468,4.038485339043777,3.5730801111857793,0.46540522785799743,24,31.76085036055704,38.89643723661066,-0.0008089788850556566,0.004395899310721618,98.40179155027855,86.88012651655603,98.505788017624,-0.015894693967467788,Valid
16,B0007,1.8963180945787008,1.8645844154824656,1.9080121219260469,7.664780504448322,6.6486019002452075,9375.344000000001,3353.359,4.040384252523249,3.571177429702568,0.46920682282068116,24,31.72309945305636,38.88974190356674,-0.0008136343801992389,0.004437500549189786,98.32656350287658,86.74223477615092,98.47602902213872,0.029758995485281048,Valid
17,B0007,1.8844996495330881,1.8647214057757495,1.9080121219260469,7.619107333540557,6.643896728660592,9308.75,3353.828,4.0418585339810456,3.5684201664617263,0.4734383675193192,24,31.34456231382112,39.05020909972532,-0.0007898891749505623,0.00448929444934141,98.9504777163403,87.2004611276845,98.48326401776839,-0.007234995629673335,Valid
18,B0007,1.8829919001894158,1.8543551484404337,1.9080121219260469,7.6121513734187705,6.616650409656545,9248.484,3334.734,4.040807507906842,3.573361500937307,0.467446006969535,24,31.52196893568101,38.84749298867892,-0.0008151574398031178,0.0044384336841681174,98.47918879809832,86.92221272374506,97.93578123837415,0.5474827793942438,Valid
19,B0007,1.8835289240420638,1.8542547141409687,1.9080121219260469,7.613579079554574,6.612586290948833,9213.406,3334.515,4.039809571783474,3.571549155064887,0.4682604167185871,24,31.84720901981892,38.925487998646425,-0.0008491635973053392,0.004460599764552406,98.445778584686,86.85253311029767,97.9304769084083,0.005304329965852617,Valid
20,B0007,1.8731645611134629,1.8978301955286387,1.9080121219260469,7.574363946522883,6.763662067943135,9121.5,3414.031,4.041712908254377,3.5696499442212986,0.47206296403307846,24,31.63002647762765,39.1732687180847,-0.0008306615684609206,0.004317498048967207,101.3167895083662,89.29676624593789,100.23186929062207,-2.301392382213777,Invalid : Charge Ah less than Discharge Ah
21,B0007,1.8684758710855642,1.8873046647839793,1.9080121219260469,7.59546509155112,6.744187989416195,9358.25,3395.11,4.070229237940212,3.578745848627903,0.4914833893123087,24,28.79758724840639,39.152744809140096,1.946810090199955e-05,0.004252752442388569,101.0077086886584,88.79229787940372,99.67597465668761,0.5558946339344573,Invalid : Charge Ah less than Discharge Ah
22,B0007,1.9225376424260536,1.8869489172518588,1.9080121219260469,7.778398373842104,6.736411911999021,9441.422,3394.86,4.0451515292151585,3.575259961227295,0.46989156798786347,24,29.15641159378297,38.83210258244806,-8.573490201343042e-05,0.004257837114389501,98.1488671852851,86.60410007608805,99.65718623176743,0.018788424920188618,Valid
23,B0007,1.9221499389550156,1.888008255997084,1.9080121219260469,7.7736449458093055,6.730032547673229,9396.078,3396.594,4.042750934094708,3.5703302535049475,0.4724206805897606,24,29.1544231457191,38.70887668003064,-0.00015822901463564555,0.00432606799168878,98.22377628997596,86.57499274264285,99.71313407309489,-0.05594784132746611,Valid
24,B0007,1.9103040424807647,1.8760527981323012,1.9080121219260469,7.726683493507437,6.696431115559909,9335.641,3375.047,4.043425346195613,3.574711617178661,0.46871372901695185,24,28.71481831414117,38.38705454728776,-0.00015513692636046788,0.004303145516001253,98.2070265472514,86.66630542310646,99.08171936969532,0.631414703399571,Valid
25,B0007,1.9109389399624475,1.87660575350934,1.9080121219260469,7.729290899004779,6.693440450195156,9345.282000000001,3375.9999999999973,4.043297820934747,3.5722443817647402,0.4710534391700065,24,28.533877426349584,38.431638258716674,-0.0001495654146908007,0.0043383403887048795,98.20333419686438,86.59837671599345,99.11092311574461,-0.029203746049290658,Valid
26,B0007,1.910546118130906,1.8765515726229878,1.9080121219260469,7.730485282613724,6.685309010124328,9397.016,3375.25,4.0454995713478885,3.568367543229387,0.4771320281185014,24,28.46161610072502,38.5613516814449,-0.00014829622250536701,0.004400583090122253,98.22068961406829,86.47981033169995,99.10806161025708,0.0028615054875302803,Valid
27,B0007,1.8986807311768565,1.8659488975962244,1.9080121219260469,7.683338726404454,6.655694205258952,9238.032000000001,3356.625,4.0454414147474225,3.5723151933591577,0.47312622138826477,24,28.386930544540967,38.237601937638026,-0.00015273374394741645,0.00436598677770398,98.27607490595092,86.62502646650324,98.54809268368119,0.5599689265758911,Valid
28,B0007,1.8996237767339843,1.8650629504640974,1.9080121219260469,7.687485293939061,6.64763031156153,9287.265000000001,3354.937,4.045861355344922,3.5698609766299367,0.47600037871498513,24,28.336534625568376,38.34928012099325,-0.00015331487862252835,0.004415082031490294,98.18064888989191,86.47340524739123,98.50130233470531,0.04679034897587542,Valid
