Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Ambient Temperature,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
1,B0040,0.9245763954804367,0.7856510468627607,0.7856510468627607,3.8530718966188524,2.385940264352648,8188.891,698.875,4.1825199955902335,3.0376373817022015,1.144882613888032,24,27.893280129320623,40.886713956334525,5.993141017754382e-05,0.021196328681291343,84.97416229780706,61.92306627982619,45.37443871710528,,Invalid : Discharge Ah significantly lower than average
2,B0040,0.7976929046035643,0.7809091458871795,0.7856510468627607,3.329799828965179,2.3642116618189117,7691.766,694.578,4.18502019355942,3.028129017091026,1.1568911764683936,24,27.923370142030432,41.41152306663557,-0.00045048657780573246,0.023515899288198416,97.89596239110013,71.00161520981432,45.10057528106931,0.27386343603596686,Invalid : Discharge Ah significantly lower than average
3,B0040,0.7920464770704888,0.7738814151833161,0.7856510468627607,3.3063794389026686,2.347889825808348,7664.718000000001,688.094,4.1850828705450365,3.034640539923207,1.1504423306218294,24,28.215709664617982,41.526772143965474,-0.0003077177477250156,0.023233333146750586,97.70656616586957,71.01090087190877,44.69469618574307,0.40587909532624167,Invalid : Discharge Ah significantly lower than average
4,B0040,0.7843663555309058,0.7570803010963635,0.7856510468627607,3.274259768220101,2.301962835415298,7565.485,672.9530000000001,4.185066491184043,3.041190484839147,1.1438760063448958,24,28.16707490046712,41.37428640905234,-0.0003364520891389215,0.023352418557182817,96.52126149443603,70.30483218705193,43.72436575143425,0.9703304343088206,Invalid : Discharge Ah significantly lower than average
5,B0040,0.768671329488166,0.7346672828710241,0.7856510468627607,3.209443542827636,2.241773593686914,7542.844,652.547,4.185373928406316,3.0521201507269886,1.133253777679327,24,28.082470780096628,40.06135490757418,-0.00032351318183747763,0.021742088958287657,95.57625667659751,69.84929205864236,42.429925775834405,1.2944399755998433,Invalid : Discharge Ah significantly lower than average
6,B0040,0.7451541710160519,0.7725043688269013,0.7856510468627607,3.1142649201260593,2.353394347808097,7545.25,686.625,4.186627010909121,3.0471907763110244,1.1394362345980968,24,27.864826109702182,41.32151081980949,3.471238409785233e-05,0.02300948190579879,103.67040793364362,75.56821298660861,44.61516634134299,-2.185240565508586,Invalid : Charge Ah less than Discharge Ah
7,B0040,0.7865959937084913,0.7674290040814621,0.7856510468627607,3.2853551514892727,2.3365651398453107,7641.906999999999,682.0939999999999,4.185845502963597,3.0452967372139206,1.140548765749676,24,27.672034812346613,41.271015567260605,-7.839249815053268e-05,0.02321449255326237,97.56329935820492,71.12062568901052,44.322044060747196,0.2931222805957958,Invalid : Discharge Ah significantly lower than average
8,B0040,0.779369621651169,0.753104913118458,0.7856510468627607,3.2535050819359626,2.2943594214488945,7646.875,669.172,4.1853347913978665,3.047303363368007,1.1380314280298593,24,28.13672408480164,41.289910394603446,-0.000357701662281856,0.02359679652885831,96.63000612250363,70.51962003033545,43.494771456485516,0.8272726042616796,Invalid : Discharge Ah significantly lower than average
9,B0040,0.7640492009659753,0.7348455315145398,0.7856510468627607,3.1899793908483387,2.2341967985995193,7550.25,652.563,4.185435606876803,3.0411253763652457,1.1443102305115573,24,28.13707491322053,40.83294338157088,-0.0003010049632267187,0.023536203469308323,96.1777763245464,70.03796968121979,42.440220336229764,1.054551120255752,Invalid : Discharge Ah significantly lower than average
10,B0040,0.745344899140045,0.7387282066545288,0.7856510468627607,3.1132367950040942,2.2540774410770705,7391.5,656.032,4.18590697831721,3.051994091257697,1.1339128870595125,24,28.077328923598568,39.8894948746096,-0.00033332712757913125,0.021507340943585352,99.1122643365306,72.40301941356523,42.66446010005539,-0.22423976382562927,Invalid : Discharge Ah significantly lower than average
