Cycle Pair,Battery ID,Charge_Ah,Discharge_Ah,Initial Discharge_Ah,Charge_Wh,Discharge_Wh,Charge Duration_Sec,Discharge Duration_Sec,Average_Charge_Voltage,Average_Discharge_Voltage,Voltage Hysteresis,Ambient Temperature,Max Charge Temperature,Max Discharge Temperature,Charge_Tempaerature_Rise_Rate,Discharge_Tempaerature_Rise_Rate,Coulombic_Efficiency_Ah,Energy_Efficiency_Wh,SOH,Capacity_Fade,Cycle Status
1,B0047,1.5424130784452972,1.5446930473122977,1.5446930473122977,6.421848056704469,5.3713120635340665,10800.719000000001,5572.86,4.193957462327417,3.478514569174409,0.7154428931530084,4,8.793624097800858,11.314903320182369,-2.6893429798038737e-05,0.0009394535553289955,100.14781830489265,83.64122003675199,104.51750070770987,,Invalid : Charge Ah less than Discharge Ah
2,B0047,1.5386554481874626,1.5284658896252592,1.5446930473122977,6.381546583636602,5.305904878453399,10799.499999999995,5513.375,4.188081937989222,3.47261759843435,0.7154643395548717,4,10.111283180421529,11.624528187721143,-0.00037819242867260383,0.0008044871285691442,99.33776216278916,83.14449810738142,103.41953372456705,1.0979669831428254,Valid
3,B0047,1.5223456339071366,1.5077713615180306,1.5446930473122977,6.322247088103047,5.230876429839855,10805.188,5438.672,4.1902360748853535,3.470599572429534,0.7196365024558196,4,9.33563388775632,11.0929238810592,-0.00047347527288724633,0.0010735439930164884,99.04264366353515,82.73761460040228,102.01929413660721,1.400239587959831,Valid
4,B0047,1.504613327709286,1.4913641688552781,1.5446930473122977,6.256810465930392,5.167552736084641,10803.203,5380.141,4.19247422277502,3.4663103139598634,0.7261639088151561,4,9.57443732911226,10.845521452263348,-0.00045270339036026304,0.0011070066716533293,99.11943097871006,82.59084663380837,100.9091455710236,1.1101485655836143,Valid
5,B0047,1.4877489997696347,1.4731014642820783,1.5446930473122977,6.190990803435905,5.100051652820278,10801.578,5314.516,4.193659353725857,3.4633177360818173,0.7303416176440396,4,9.916307881891058,11.05909419348262,-0.0004673867772884745,0.0009999419583484159,99.01545653938774,82.37860166081701,99.67344878228275,1.235696788740853,Valid
6,B0047,1.468240813237726,1.470152694002431,1.5446930473122977,6.135366693090272,5.0627185016998855,10802.453,5304.344,4.1998660276722015,3.4448908745308566,0.7549751531413449,4,8.878068239463989,11.877028657628198,-0.0001137020864046056,0.0012569386106879342,100.1302157484976,82.51696687341578,99.47392817181185,0.19952061047089842,Invalid : Charge Ah less than Discharge Ah
7,B0047,1.474340903822061,1.459178675561152,1.5446930473122977,6.149629925998546,5.036954249919376,10805.875,5265.609,4.196697739381696,3.4531447729994427,0.7435529663822531,4,8.54999351511764,11.438110128295634,-1.5015811774334814e-05,0.0011537095572716589,98.97159278280874,81.90662382178225,98.73140072780056,0.7425274440112872,Valid
8,B0047,1.4595342380315155,1.439806150466602,1.5446930473122977,6.078353394497277,4.9720534402545296,10801.75,5194.829,4.194941249173874,3.454382593752447,0.7405586554214265,4,9.85262243662614,11.34743713793976,-0.0005057607216305294,0.0010301434185659446,98.64832992259771,81.79934790819699,97.42061091826348,1.3107898095370842,Valid
9,B0047,1.4378180627736672,1.4243698690084812,1.5446930473122977,5.990442638024192,4.911914569511877,10799.906000000004,5139.156,4.195688875675097,3.4496562851019683,0.7460325905731291,4,8.843846452133024,11.559163152960831,-0.0003095683898832232,0.0011443608258734214,99.06468042700456,81.99585350060138,96.37615644814674,1.044454470116733,Valid
10,B0047,1.4223326553809388,1.4091340292708765,1.5446930473122977,5.931185801271184,4.854785131604736,10800.609,5082.391,4.19712709240631,3.4464244782549085,0.7507026141514017,4,9.756335639720264,11.557441727679937,-0.00047833944475053733,0.0010746693822105298,99.0720436558825,81.85184707186627,95.34526432797544,1.030892120171302,Valid
11,B0047,1.4076755368389247,1.3971809867254148,1.5446930473122977,5.876085892244096,4.803339495105905,10803.594,5039.937,4.198946534961998,3.439057771082729,0.7598887638792688,4,8.756661590038076,11.52877453122929,-0.0003071932735663255,0.0011767971605494165,99.25447662910472,81.7438611890592,94.53649385096817,0.8087704770072719,Valid
12,B0047,1.3900468360027807,1.434418892676272,1.5446930473122977,5.814764605760443,4.925436255952259,10801.141,5176.609,4.201588560135229,3.4348202935219296,0.7667682666132993,4,8.489081034047558,11.311016339650983,6.924271384606861e-06,0.0011771274688069271,103.19212673445506,84.70568612653445,97.05609660851556,-2.519602757547389,Invalid : Charge Ah less than Discharge Ah
13,B0047,1.4512229446178124,1.4303242060664036,1.5446930473122977,6.0699869622186045,4.928621353285556,10802.641,5160.312,4.201338146711597,3.4469503422252843,0.754387804486313,4,8.875067965433193,11.175603921563273,-3.475874598896318e-05,0.001243030365711934,98.55992226219159,81.19657231494489,96.77904065141819,0.2770559570973745,Valid
14,B0047,1.4293622613957222,1.4113425981027983,1.5446930473122977,5.964670327882902,4.863527670942293,10803.702999999994,5091.906,4.198351184239136,3.4471299311749837,0.751221253064152,4,8.96959105656794,11.15023736338702,-0.0003852390244911027,0.001218105433027553,98.73932145967473,81.53891839096079,95.49470119820351,1.2843394532146704,Valid
15,B0047,1.4072322864169768,1.3951090218320006,1.5446930473122977,5.8754707117469875,4.795491944679629,10804.438,5032.547,4.199172453723252,3.4384521942192223,0.7607202595040294,4,9.075082646966171,11.81131136026599,-0.0003580188640614914,0.0012197456672948716,99.13850295349292,81.61885540662934,94.39629991885293,1.0984012793505826,Valid
16,B0047,1.3923460227730253,1.3743624409697044,1.5446930473122977,5.814437612335098,4.721422200372395,10800.859,4958.625,4.1996262992249065,3.4365839271297682,0.7630423720951383,4,8.941890981541803,11.699803023226297,-0.00025693797461665533,0.0011729904254105708,98.7083970859841,81.20170023591079,92.99253832121353,1.4037615976394022,Valid
