Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
0,B0018,0.7836770395816641,3.276450380292711,7349.75,4.202872264991999,4.005558675933114,4.192896315126682,0.22743886202470054,-0.0009625070423508525,0.0001196906485132124,24,26.713023146449626,23.77372267377337,24.488056693170584,3.146526887559217e-06,1.520641431268088,0.0206247952311799,0.39974638333914314
4,B0018,1.8727391349182008,7.614155110218292,10067.594000000001,4.2018954565543405,3.4795250031888387,4.131915624950903,0.20060443961182306,-0.0006160709151918229,0.00013726077003667903,24,28.630657651876884,23.89932552186309,25.624531887431957,1.6961466802383957e-05,1.521728826844694,0.0221676481092157,0.7179738302963266
8,B0018,1.8715136699843422,7.595255151362965,10520.000000000004,4.201918359663014,3.4688062289478854,4.13146573778722,0.1794021921022178,-0.0007693426441393808,0.00012773768092778738,24,28.510311181520592,23.90156671513726,25.486695710894313,-0.00022348115824178609,1.5232310701999143,0.020840453195803,0.6861567476409324
12,B0018,1.8628258489672218,7.562150891143595,10494.907,4.20209280278357,3.48872481668446,4.132297893189281,0.17669894468015618,-0.0006463144634968042,0.00012605874105111917,24,27.94743032564124,23.34334443009861,24.917134328636685,-0.00022346609935769044,1.523339135307488,0.0208049310258647,0.682771318373317
16,B0018,1.8495769647917313,7.522996125686323,10131.36,4.202264581050834,3.568831744792583,4.13445406745796,0.17728035146591994,-0.0005903686075412146,0.00012281802194471228,24,28.182349581908053,23.232712268368484,25.235602411497606,7.813031623972146e-05,1.5221130288823264,0.0210905323479589,0.7006872829772132
18,B0018,1.8575535695741463,7.508620297552648,10007.906,4.201938151381219,3.281728497200032,4.121922514313836,0.14089197772930603,-0.0005959505679439801,0.00014466560917991722,24,36.130057626209016,24.72738377599283,26.987965810324248,-0.0011387321135915677,1.5227928787861116,0.0210293094040915,0.7078411892479815
20,B0018,1.8510821391641403,7.4818738070986965,9973.063,4.202031413758956,3.278336794206548,4.121267424553301,0.13615764738778738,-0.0005947686767342174,0.0001454009099422952,24,36.09327484690549,24.367654052355288,26.7911077522549,-0.0011746166361583856,1.5209581609964342,0.0204144497676337,0.7106004369197694
22,B0018,1.838904734966756,7.437374402290847,10037.484,4.202110790305647,3.3230845924437427,4.123610439145498,0.1352542086572931,-0.0007804066227483129,0.00014017866935409456,24,35.41056788726323,23.962241257144704,26.343489166250578,-0.0011398451825285671,1.5222785130884682,0.0210660020292621,0.6997579990112992
24,B0018,1.8320734069474423,7.411201251303668,10057.813,4.202314658583246,3.321672185735235,4.124539644739924,0.13211993051425863,-0.0005493160573417978,0.00013949207025345522,24,35.170143708374425,23.742967802392187,26.069545416521706,-0.001134914683654993,1.5256448801187532,0.0203738077466924,0.6953520383682469
28,B0018,1.8252644291868532,7.433536312885654,10530.5,4.20201657959594,3.639067098981396,4.140289510514925,0.162369396866689,-0.0006821506453848589,0.00011054492785117087,24,27.55080800546333,22.786308670649184,24.51303030523181,4.7510956630464274e-05,1.5222605457402505,0.0202723340511776,0.6625534997655828
30,B0018,1.8454193726449948,7.46207925832213,10118.390000000001,4.201840621952644,3.3028602892970977,4.123893104977801,0.12651245731219724,-0.0006495219272981074,0.00013994935212765342,24,35.39048744078633,24.134096790322797,26.273880835920924,-0.001111508867925736,1.521425733991496,0.0202579000692401,0.6948329769780194
32,B0018,1.835015762674896,7.4207850913554,9926.296999999995,4.202606356465971,3.317281618663219,4.124105012741611,0.12290514407011692,-0.0005277207498612818,0.00013915505554747736,24,35.46389990447641,24.045257723555032,26.40132904788787,-0.0011503425880689834,1.5216922652726017,0.0215799756412607,0.7003050001464154
34,B0018,1.8224499856923984,7.374118280308991,9869.765,4.202230505968771,3.3469888680178133,4.1244766667794615,0.12187340233940341,-0.0005530471044309487,0.00013806128016057728,24,35.026472540291785,23.62048772630147,26.050074792649372,-0.0011556490771553645,1.5236979623373044,0.0213563008356699,0.7028523957889279
36,B0018,1.8103716910075398,7.330564090331393,10013.125,4.202035375774965,3.3802117851350078,4.127682734041257,0.1200301032532921,-0.0006560872722152739,0.0001319549044664306,24,34.40545128846076,23.240383033246907,25.581377725550006,-0.001115030331215204,1.5219024838273782,0.0207464194556434,0.6862739162053774
40,B0018,1.8031495949072216,7.3386612413847985,10802.734,4.202278101475768,3.634663544766822,4.142003201959845,0.14341383512414285,-0.00047964602545087244,0.00010503107834494126,24,27.33771267675062,22.93424691536356,24.305348034413218,-1.0616133344767735e-06,1.520227787450514,0.0200688819943479,0.634044186792908
42,B0018,1.8010383360680267,7.2933725306914505,10054.391,4.202071863838541,3.376469026071237,4.128354800085555,0.11732920391596706,-0.0006138965330979942,0.00013229781717805788,24,34.621340315561675,23.99900515407803,26.020399550538166,-0.0010553061316199567,1.5214963059625977,0.0200251647316177,0.680258349461983
44,B0018,1.7966992134770203,7.275302479306751,10142.64,4.20206920947581,3.382538309218585,4.1292543209489985,0.11110590197961767,-0.0005268198591418346,0.00012860178377498106,24,35.0592730009809,24.23457778083336,26.44324414494195,-0.0010672463204991543,1.5208861052326526,0.0200226990134258,0.6717757560716203
46,B0018,1.7857309407211726,7.233388389931324,9816.859000000004,4.202872821213387,3.396725577184608,4.128799005991035,0.11384007839345724,-0.0006050507034349984,0.0001317234816041899,24,34.99156653698799,23.856881335125117,26.255338255078176,-0.0011341941177375697,1.521640690832857,0.0214230303873472,0.6851375958589049
