Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
0,B0042,0.28864796778325935,1.2122678906382163,4425.25,4.233259886073159,4.194900861823897,4.198697713675046,0.06675770455128589,-0.0010553146993448944,3.624982426749632e-05,22,23.663844296679446,22.952177020712,23.161510376069067,-0.00015650740121787927,1.4718048542431317,0.0206964980459092,0.233437902150447
3,B0042,1.7613674390360343,7.142938461414869,8944.375,4.202972006441163,3.266996380886466,4.1231074458404775,0.06468174759882515,-0.0006771567132230605,0.00013717576729523566,22,34.03912875844256,22.658164468768923,25.346431355129084,-0.0012698453843341102,1.520936049217407,0.0203038252595552,0.757805092766153
5,B0042,1.7505368119530917,7.087072735756561,8830.172,4.202656664275907,3.280043349101605,4.1190382035136945,0.06091296381409622,-0.0007400156449254655,0.00013611644760758008,22,33.597263878047755,22.368345296335217,24.935320001658294,-0.0012702285930442103,1.519167378131257,0.0200263015311194,0.7619127208684698
7,B0042,1.747383762480092,7.075210987986596,8872.703,4.2020300661134105,3.260134946624113,4.119953338272048,0.05950478092628219,-0.0006654506567146352,0.00013773070505349874,22,34.013724386121915,22.17364167474747,24.77413441133563,-0.0013335877614197207,1.5199706409027736,0.0207139721175454,0.7556035006916572
9,B0042,1.741778323214851,7.05335744844692,8965.640000000001,4.201933442840452,3.280463178420169,4.120984806192739,0.058924839480185974,-0.0006743001745260133,0.0001341369906794849,22,34.26461527536777,22.524029971044797,24.9931961767271,-0.001308770718569605,1.5183659466176012,0.0200138810759665,0.7474994721143493
12,B0042,1.7311635742346378,7.041105806373755,8293.547,4.202327075664965,3.554145001937979,4.126464946611479,0.06053546660044364,-0.0005173898687249772,0.00010758131439289111,22,27.596732709484773,23.161005964029187,24.59324335746156,-0.00017698393586647985,1.5174973746992348,0.0210569124705799,0.7929329300634211
15,B0042,1.4795748141472465,6.038255822808249,7936.969,4.20214140164921,3.7953567925401943,4.140668252434673,0.04825962014208421,-0.0005550557260233719,7.492122538063921e-05,22,33.06365089385922,23.30074904803896,25.835033168940875,-0.0012272568941439875,1.5189140510257824,0.0203376932055071,0.7091717122379675
17,B0042,1.7273520464697247,6.9931752689367395,8519.812000000005,4.202751366071644,3.229653716426665,4.1181750126947385,0.05749331699636614,-0.0005694163340444444,0.00014663060340242712,22,35.959821477204805,22.86046495409217,25.641000567348843,-0.001537291574883642,1.5191515697443845,0.0207302038529494,0.7725603916383709
19,B0042,1.7232957029346592,6.978651915509542,8471.125,4.201957358183909,3.20657643143448,4.118866816974003,0.05877169102795438,-0.0005925605945653263,0.00015143200182162638,22,35.84510967732847,22.50470499173288,25.331923754928432,-0.0015745942586789584,1.518955763104266,0.0204573509650777,0.7720984617095645
21,B0042,1.7182974339190629,6.961717532874011,8647.75,4.2021127674025385,3.222256422268105,4.121592723573037,0.057772262848192424,-0.000569661193623398,0.00014644359374364855,22,35.57001178566709,22.28320819808744,25.043906965786068,-0.0015344640273062984,1.5195745685701425,0.0208091603853784,0.7547610800142609
24,B0042,1.7053856610317284,6.9493370138761605,8304.671,4.201937684169764,3.629086185899936,4.131819671299522,0.05440439705736414,-0.0006187241549059381,9.702536991911415e-05,22,26.86891345318714,22.1641453440595,23.78920878519899,-0.00022118989580466197,1.5176632891598585,0.020655972136704,0.7780342594009391
