Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
2,B0029,1.9153459712974064,7.670324635890176,8521.203,4.209609847633447,3.233709284437557,4.087613341356341,0.1304232780077732,-0.000446234947577106,0.00016770722314326972,43,57.649506711307176,44.58156156945136,45.46597734319973,-0.0015237825885670976,1.5170779201065494,0.0261609335156931,0.8570009721466877
4,B0029,1.8982927510986212,7.609933379583344,8314.859,4.209774136151007,3.275672992433017,4.087499057523884,0.13130201880920264,-0.0004351139813042352,0.0001672599586018814,43,57.94593297118818,44.64885470149947,45.676329995327166,-0.001595840701302344,1.5151271939824025,0.025339916541444,0.8729781822027124
6,B0029,1.881995034894267,7.545487871099943,8343.530999999997,4.209721328221832,3.3127725877511462,4.089492274263916,0.12627550853112363,-0.0003282214059636041,0.00016113490704153051,43,58.002111705336766,44.67092785011261,45.6915864390686,-0.0015960782710398719,1.5153622352884664,0.0240620000223378,0.8609613338996122
8,B0029,1.8722497746177194,7.50971726606343,8356.375,4.20899931517019,3.331170848099261,4.09141227997018,0.12091855249410029,-0.00043147122884837737,0.0001574512434357924,43,58.05855671621492,44.68857965082623,45.70399096678469,-0.001598593903669936,1.5157327223280506,0.0275399338501139,0.8549620295771114
11,B0029,1.858965974811186,7.476731360787866,8362.203,4.209535022681322,3.6291160100593127,4.098362630220646,0.1288040211874328,-0.00034685281392830326,0.00012182671028040876,43,46.41092449317691,44.24382124803162,44.95586996783306,-1.4171864821959848e-05,1.515995129035395,0.0251004835865365,0.85017754538139
14,B0029,1.8850409099214396,7.5553474560886755,8351.109,4.20888835576628,3.2869676402344625,4.089910235454187,0.11735433937702892,-0.00036980027781890795,0.00016212354620786314,43,58.52174241974953,44.66108979988742,45.68924323835462,-0.0016556080104469012,1.5155362510122563,0.0243983847317604,0.8561700091306725
16,B0029,1.8590057295951414,7.4570033223670364,8259.343,4.2096248408050805,3.3442978634655858,4.092232810724821,0.11400976665759295,-0.0003355993012657972,0.00015623417120089864,43,58.10226969273861,44.66157401469021,45.69021200152881,-0.0016214979515317691,1.5154033311283064,0.0220867549213712,0.8534534260537439
18,B0029,1.847437805016153,7.414074210911931,8287.469000000001,4.209631806730218,3.359198147257772,4.09385776309837,0.1122835880361388,-0.00041429982450813096,0.0001537230909288771,43,58.17178026323686,44.65938158844603,45.696707601383615,-0.001626585631267886,1.5152163225592463,0.0236668988402391,0.8478176151031218
20,B0029,1.8338389360221543,7.362329017741697,8240.938,4.209709216879476,3.3842507882579724,4.095484911541825,0.11083240566841278,-0.0004192489172807099,0.000151144148286174,43,58.162984573276525,44.65814524373863,45.68663239266442,-0.0016352118773843773,1.5178500937771786,0.0240402654684555,0.8432106172932803
23,B0029,1.820442999638469,7.328848989698859,8042.656999999999,4.209887437307128,3.675274664512924,4.1000031187684645,0.12027379754686367,-0.0003361268816505634,0.00012021068628706682,43,46.444257046819565,44.30542683251488,44.98399217247876,-1.175860843534611e-05,1.515923316891439,0.0247145632686865,0.8584593792274817
