Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
1,B0041,0.08226317280381035,0.3468613640988455,4123.375,4.363548656400089,4.204568130082923,4.206626166947837,0.05052284960067242,-0.006248877882422719,1.9377942108100606e-05,6.68952582394097,3.639412620341319,5.54638010160852,-9.003072022686227e-05,1.201181968275194,0.0207316822872162,0.07159140016911837
4,B0041,0.08295568789372842,0.34975388947879255,3873.625,4.352101422696436,4.204246744498048,4.206671804222492,0.04927390706164307,-0.0056137931339929675,2.203234737650218e-05,7.186453991855453,3.5251959718287003,5.5775476369946295,-0.0003092349017982946,1.2207134628639185,0.020897721199749,0.07732241038532459
6,B0041,0.07490148325398069,0.31592217887097135,3579.718,4.3629376201041845,4.204560514455927,4.206876007969804,0.0500736644034192,-0.006163029065546134,2.249654179456372e-05,6.902069697097104,3.509612641857742,5.746518508861785,-0.0007018482292775553,1.2227280259729851,0.020421297642507,0.07563068730159857
8,B0041,0.07472593492570045,0.3151848505305578,3586.297,4.364907828070354,4.204394430230558,4.206887353333101,0.050005787517053604,-0.006453519309336425,2.2544449438697453e-05,6.828777716900229,3.932111548751013,5.8613576092199136,-0.0005627331613885665,1.2177014632948917,0.0212655948415671,0.07530301637726002
10,B0041,0.07703652358328231,0.32491449981338805,3922.985,4.36045150786282,4.20451426393733,4.206797068868167,0.0488093712171268,-0.006030558208819535,2.097701407395718e-05,6.795356456712007,3.6686680275816497,5.795757042320465,0.00010118658367003604,1.233572768122403,0.0203622979390283,0.07077903766258965
13,B0041,0.0716351404001741,0.30221095325667247,3693.125,4.37517969549893,4.204683780357128,4.206913651520723,0.04961116569555094,-0.007102068646836307,1.9924198473534842e-05,6.710304494031703,3.9455607820278766,5.725818718809134,-0.00025984046094860573,1.1988648562002695,0.0215843797512214,0.06988843235168397
16,B0041,0.07751035021008394,0.32690565666944343,3972.125,4.357594356480845,4.204643783489376,4.206772892269785,0.046781098046489715,-0.005769628401452838,1.9789236928441628e-05,7.290849922031273,4.079385610724502,5.833557075928185,-0.00020925818291776734,1.2230318389073995,0.0210551940683776,0.07045019692325008
18,B0041,0.07323614066998066,0.30893105677432964,3614.172,4.359159702835453,4.204278518823947,4.20678228904731,0.04671287440966816,-0.005669897940471507,2.2161941829937665e-05,7.314307375777619,4.002204064172094,5.77151988292001,-0.0005477842816272394,1.2190578103369951,0.020560858592547,0.07315717056807747
20,B0041,0.07647953848751815,0.3226059059225993,3922.453,4.36708433454809,4.204728313090544,4.206933005947925,0.04850079433623585,-0.00620333460085196,2.0964337350313474e-05,6.965858867012901,3.854678809723554,5.912185002073969,-0.00021261840419289408,1.206598921365623,0.0204745729514608,0.07008549909962354
22,B0041,0.06424611205710579,0.2711534261630863,3344.828,4.36456041809013,4.204454937567483,4.206948373316577,0.045892208585677115,-0.005839496228632054,2.1823088030853793e-05,7.582170411966386,4.213601121225653,5.852591148041924,-0.0005429547515930916,1.2144061414357803,0.0210664106345436,0.06919181692273506
25,B0041,0.07507761714242714,0.3167209023822704,3972.953,4.380593641410879,4.203490320584611,4.2068362766366985,0.049353221036772324,-0.007368739685238541,1.9184035897650095e-05,6.701299409558547,3.608059561266849,5.645863127140494,-0.00017604411276994582,1.1973980406725224,0.0218898880027487,0.06812288409160648
28,B0041,0.06933310256380072,0.29257720240928775,3743.625,4.373984377321456,4.204693223481688,4.206900278116587,0.04777862800507117,-0.006491282375726826,2.0472802103515816e-05,6.844975415045018,3.656517545460322,5.731347693899374,0.0002360677409382821,1.2042779661867478,0.0206653828350339,0.06680279299073753
