Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
0,B0044,0.08428343077427461,0.35364735557948046,3436.062,4.315170606854968,4.187819633740917,4.1902360944782115,0.07010379930595206,-0.00849749668182417,2.490284931316294e-05,23.63961577853931,23.015830432910143,23.2151622937771,-0.000167478736680551,1.309775817577332,0.0254497572824025,0.08800260807394263
3,B0044,1.6742583951544943,6.822217319360964,10264.032000000008,4.200040841311116,3.536775619044409,4.138745657724387,0.06402093201545188,-0.0028630907320076875,8.968145717492198e-05,32.725251665524695,22.51390064881121,25.012844430633987,-0.0009920940573950505,1.5026034300155284,0.0247766187678241,0.6319474546539615
5,B0044,1.65932440188469,6.765319342913789,10227.359,4.200045779876343,3.5526960677161785,4.140038769607667,0.06383315860730426,-0.002841924873243795,8.842368696386461e-05,32.42525485615008,22.242024561306405,24.71559736578438,-0.0009896048500907637,1.505183262765014,0.0257814074150458,0.6282537363661506
7,B0044,1.6503004301186457,6.730260869918943,10140.062,4.200274248541369,3.549943150172802,4.140478753367218,0.06135612369016888,-0.0027138753459406456,8.913956976251254e-05,32.5198914657141,22.132274520392738,24.56329009466157,-0.001021588151263544,1.5029094416564417,0.025056912670789,0.6292412667898919
9,B0044,1.64224051487626,6.697197081589599,9888.109,4.200099125103555,3.558348260631254,4.139276879331689,0.06100187507024658,-0.0020115343854986414,9.080033385681788e-05,32.90874715855427,22.49908575833387,24.918571366019858,-0.0010522209921042952,1.5008851822137943,0.0225806436408088,0.6433229385923734
12,B0044,1.6371281801890367,6.702517328025668,10276.407,4.2002640048989495,3.725924963534,4.148620734942552,0.06649329284422369,-0.0020989058209282168,7.056498378371357e-05,28.18770549782221,23.08038494317053,24.605778275930405,-0.0001244927489098246,1.5012435473911656,0.0251941289353607,0.6121795161945102
15,B0044,1.4609014222251444,5.978243466905636,9497.515,4.200235086239773,3.7912121319634826,4.149371000739822,0.054738912527954514,-0.002017737522080048,6.526475780574944e-05,34.88974100571322,23.116596755447976,25.751570893438764,-0.0012350965611071427,1.5012638214262957,0.0242118899755417,0.5872807290433213
17,B0044,1.6246048141087581,6.626669836723365,10051.875,4.2004719099869385,3.5806414874738417,4.141519020668021,0.05569714884890084,-0.002019639202037203,8.538685528087446e-05,34.28455586640926,22.671045303424897,25.288966502274878,-0.001151218857214353,1.5042449950508645,0.0247871864731695,0.6209249664790993
19,B0044,1.6141808829639575,6.588208080862562,10060.047,4.200366066673836,3.599283139225641,4.143130962867168,0.055182785172739404,-0.0019867193452776767,8.341193587928443e-05,33.89797701836153,22.36960772153113,24.93365786102316,-0.0011445055542394268,1.5083102618188975,0.025381437991602,0.6143946364481628
21,B0044,1.6059571836781026,6.557432667997408,10083.438,4.2000314470968565,3.607930470951793,4.144201252883962,0.054405269140543396,-0.0019017923466577847,8.227216216406987e-05,33.691730380713395,22.125013432195058,24.68827662050553,-0.001145431805198651,1.5025293400852568,0.0244190942633658,0.6094914149642254
