Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
0,B0043,0.1505331099687068,0.6343889156193667,3929.0,4.273389234254148,4.209443130739452,4.212716292575851,0.058048230529877586,-0.0028454734221473772,2.908957044246356e-05,23.56901590404364,22.861084057322103,23.100186833941642,-0.00017536135546583812,1.2717383674131542,0.0297388843000791,0.13746524889281517
3,B0043,1.7213563147302553,6.98006367010011,9405.187999999996,4.214785239921512,3.3647207522030587,4.134049685390354,0.05525700879437196,-0.0007349677845022274,0.000117985740022332,33.62344452392245,22.45131934928083,25.03780497575635,-0.0011868692697358043,1.4962043465194617,0.0310331901333296,0.7057781161180867
5,B0043,1.7035088904984252,6.914566523058892,9312.922,4.214654718744785,3.4144328169635734,4.136024125222585,0.05476718146816244,-0.0007441440957006161,0.00011325224649397048,33.33257203135575,22.186949980875895,24.763324685441212,-0.001196473249231606,1.4948214945764116,0.0298502233922364,0.705279524673853
7,B0043,1.6974255386959654,6.89272458106114,9384.530999999999,4.214721445108799,3.424796603574729,4.137887746713424,0.05257522461568751,-0.0007476582445801268,0.00011066515389971301,33.565745902638206,22.08646606106157,24.60964335518181,-0.0012177908603542983,1.4949949403969878,0.0302758686279392,0.6963227147619587
9,B0043,1.6945684320309768,6.882782078599738,9418.765000000001,4.214628839074979,3.43964193718649,4.1385191422514715,0.052340259238938786,-0.0007987940337331002,0.00010892467471895223,34.05384783880582,22.575210846995677,24.991397082340995,-0.0012171019770410695,1.4933623134048863,0.0304836214882439,0.6941382337036683
12,B0043,1.696743376638557,6.920781733627614,9713.078,4.214667604906892,3.6440986036340792,4.1495274438920005,0.0569124979896708,-0.0007072402921129704,8.300884204136052e-05,27.637315293771184,23.444190567999623,24.609088864409856,-0.00010647841883759794,1.4947503033852565,0.0316931625248524,0.667955073348319
15,B0043,1.4711900479911815,6.012061771092796,8979.578,4.214690364759036,3.7841572580752834,4.156888841150333,0.04599615075263624,-0.0007128079280476863,6.907915138528263e-05,33.79279375865999,23.543778726260054,25.85426865517026,-0.0011399556926443856,1.4950985980216045,0.0291930843387169,0.6245354819306259
17,B0043,1.6951031152376275,6.889275933228419,9436.937000000004,4.214607612591435,3.4427490471969846,4.140651772474966,0.048571054013527445,-0.0006789382835719655,0.00010684195642160965,35.40533722686867,23.195048964528688,25.908719843927162,-0.001292092377864227,1.494615728636868,0.0305753907327125,0.68641771907745
19,B0043,1.666199982323658,6.770486202132036,9299.063,4.214594719106322,3.441947464232734,4.140768577248604,0.04849303813296807,-0.0007529617934909854,0.00010876168040882462,35.283930146284746,22.41923768472436,25.065480948748338,-0.0013834233638112502,1.4956592683229342,0.0300426917317173,0.6832962704362573
21,B0043,1.6521328462705718,6.718360169446054,9213.344000000001,4.214681715529311,3.483855649498202,4.1421315892094155,0.047399897408012884,-0.0007083743103521978,0.00010463876704759063,34.792043511018484,22.11058398246679,24.80105767657037,-0.0013742801505328528,1.4952938196103756,0.0289680090670925,0.6837480384684882
24,B0043,1.6599606729446008,6.785662963490832,9735.968,4.214684850451982,3.728166479104495,4.155289247561916,0.05095191186752648,-0.0006934468632594313,7.273698066448133e-05,26.783840311074258,22.30424553727247,23.772312386069462,-0.00014952558076717677,1.4939142999308623,0.0300328428522333,0.6494498869606568
27,B0043,1.6514746113788066,6.7202729862177595,9379.75,4.214593232054969,3.4951687504491,4.145285064130028,0.04546782706032331,-0.0006565706472694293,0.00010045161510666563,34.64487372729962,22.225838444843877,24.75899304157248,-0.0013235031323704412,1.4959125081644618,0.0318566019188786,0.6673400790313475
29,B0043,1.6358446168993765,6.656668486460959,9155.297,4.214671328850282,3.503935031161935,4.144337508340324,0.04523062839861039,-0.0006153537447965978,0.00010191230738218378,34.75115644576472,21.956935814621133,24.65900889197837,-0.0013974664755434572,1.4959017340858831,0.0316421602568547,0.6770805426736036
31,B0043,1.6348241771325798,6.655782022463604,9499.563000000004,4.214637514835517,3.5235895584886,4.147374664030197,0.04362728322599652,-0.0006416616052817154,9.600677135509784e-05,34.50699915990787,22.10214197513452,24.56680455984711,-0.0013035073707103892,1.497092848562912,0.0298320580619449,0.6533524026269089
33,B0043,1.6295473150604576,6.635427245462586,9424.735,4.214703324618347,3.520772322376615,4.147721726143707,0.043696747768377765,-0.0006300480966614739,9.712350441838293e-05,34.65417420315122,22.121079754122224,24.61905757503852,-0.0013259267118107057,1.4953972120433316,0.0264007768821904,0.6551048161992475
36,B0043,1.6212090724044712,6.635480540844024,9440.921,4.2146769276961455,3.773178228695476,4.157665035909383,0.045687730964752454,-0.0005984121266300769,6.86448778297598e-05,26.607998346453872,21.945131970769214,23.52303954261291,-0.00016920955689421645,1.4943404588832538,0.0299652141308885,0.6504340068434986
39,B0043,1.6262102113223504,6.626851948076279,9438.032,4.214663796037297,3.5503702760099825,4.1494107089988335,0.041548238101836076,-0.0006041670294734554,9.317086790571282e-05,34.4274356867712,22.18955445611304,24.673938796520115,-0.0012956104275863047,1.4955359266364756,0.0285415546112483,0.6515479744353434
41,B0043,1.6300181450559088,6.646307008758711,9609.953000000001,4.214628285072831,3.56630061868009,4.151550806941131,0.04112314096838156,-0.0005752473205706513,8.94967973050354e-05,34.302932067930186,22.51321666028355,24.926655899420417,-0.0012268234202234532,1.493610369906259,0.0294524470944168,0.6402790116139063
43,B0043,1.6022460780563434,6.532784264572567,9247.984,4.214633658717848,3.5809075348991244,4.1505553033855564,0.03955829489137498,-0.0006223927675410082,9.036408297076241e-05,34.25021704796271,21.98169276066698,24.600017107018747,-0.0013253436399345386,1.495932877609112,0.0304589455951619,0.6525703274719222
45,B0043,1.6138581591524381,6.58438302861458,9288.484000000006,4.214610669012679,3.5930125998587408,4.151167910058138,0.03949449738803797,-0.0005625601521430657,8.914646268774149e-05,34.22124348139257,22.314005793802064,25.005217783217862,-0.0012819355330310628,1.4957156750401377,0.0290892009110832,0.6554580917021794
48,B0043,1.60006142547473,6.558773202614553,9706.844,4.214578274290984,3.8040044555231978,4.162796661465686,0.043071743812318965,-0.0005528150885936291,6.30218295416492e-05,26.65223090573239,22.154616534234577,23.619452396841126,-0.00014198239378919802,1.493800080983479,0.0276212211829439,0.6213683573282878
52,B0043,1.6142020983878445,6.606697435794781,9326.547,4.214666029610474,3.771351943901912,4.157656415812466,0.04126147615733995,-0.0005549190615870455,6.880700240397099e-05,27.40458956348636,22.823261469617638,24.331555609696327,-0.00014810181857938566,1.4936985586730047,0.0309232514531711,0.6519614088437028
55,B0043,1.6070907527422158,6.547807091816833,9125.984,4.214607470427077,3.567382444557035,4.148057800774488,0.03741821735297848,-0.0005048263194958089,9.328020407653745e-05,35.44227638699158,23.390495563082503,26.00857491204626,-0.0013205418399872403,1.494598422485961,0.0305639404056243,0.6639891113787673
57,B0043,1.598471897602242,6.515561546824782,9285.25,4.214620380299947,3.588739613604713,4.150440998724895,0.03641054855216419,-0.0004916761768661232,8.886769066225047e-05,35.318461831399524,23.27033033875357,25.931075147313024,-0.001297172528974247,1.4938327000698328,0.0324247357292687,0.6482625737107219
59,B0043,1.5861455469118746,6.468444483282634,9183.281,4.21472769635953,3.604982669395553,4.151631429619089,0.036690917937038166,-0.000509140864902732,8.755890290489093e-05,35.17084538605784,22.96997006611236,25.748365057691334,-0.0013285965353717784,1.494145798276848,0.0299363992189062,0.6468337608390318
61,B0043,1.5752632124180204,6.425515176634476,9106.515,4.214700756007285,3.600587760498553,4.151749131151282,0.03644642644683309,-0.0005208445161425455,8.908796012221395e-05,35.28519435579187,22.69487354830796,25.514196495113957,-0.0013821796429506095,1.4958063599133231,0.0307728583082138,0.6487776586548856
64,B0043,1.5736213355242203,6.450134935430218,9424.297,4.214552311759327,3.8118866068028368,4.161810754230548,0.038460575493757136,-0.000502587464082861,6.370217885005657e-05,27.726194047834746,23.01109051971837,24.585687906219974,-0.00017619939992203785,1.4943935683230325,0.0290790967981297,0.632326907255533
67,B0043,1.567097820701741,6.39454584526079,9128.438,4.214615262643986,3.629383254994537,4.152980259040339,0.035094112814601855,-0.0005142529330996002,8.513588009413906e-05,35.35510243126082,23.53036671781861,26.088621203352037,-0.0012952886333825885,1.493889386000937,0.0310584500834368,0.6433989794516123
69,B0043,1.5734203324488933,6.422128761195703,9233.5,4.214663698921369,3.631668704875601,4.153926620035943,0.0346485567689479,-0.0005086363666245485,8.385845880597105e-05,35.566383941547066,23.77654177169253,26.453455640374823,-0.001276855165414473,1.4933230176639385,0.0312056314908538,0.6384930321347045
71,B0043,1.5902625187333777,6.496549668049514,10328.266,4.214641574276795,3.640064655525293,4.160911355806205,0.03394997809611142,-0.0004610198875357791,7.412527634826167e-05,35.42524127820465,24.137061471346943,26.345033753800188,-0.0010919616517563577,1.4936973120651569,0.0300006775858664,0.5768281723494212
73,B0043,1.5606700790535077,6.374120665660068,9544.891,4.214675933712371,3.6268004135362815,4.157263655495967,0.03420934774115195,-0.0005262373644888158,8.212004734745918e-05,35.68095220326875,23.31112736860024,25.918308868730946,-0.0012956555423932574,1.494006605336014,0.0306931677384788,0.6137339670374284
76,B0043,1.5415555570291208,6.327203901412759,9432.530999999999,4.214664957139592,3.827381523122232,4.166113580802713,0.03645768513016563,-0.0004900247881503881,6.0891716876817e-05,27.673910140867378,22.692355058337025,24.417852766154823,-0.0002059489197813355,1.4941888943653523,0.0303020562621053,0.6112919244230769
79,B0043,1.5365025492528281,6.279275876037401,9156.828,4.214741233599856,3.659431178995198,4.157317410638505,0.03297648424478946,-0.000484941599729696,8.083797249634115e-05,35.01274562881778,23.051555968143973,25.625239796218022,-0.001303307746870237,1.4943632069393864,0.0322142566567417,0.6268079016652779
81,B0043,1.5318213814786001,6.2594570119765915,9082.171,4.214695939661185,3.661697043885182,4.157227044139555,0.03007393116533479,-0.0004581844081390073,8.067143090313518e-05,35.37227257510312,23.27019599177341,25.968486145931525,-0.001331619579853668,1.4938636922186697,0.0317524895795224,0.6295127293304874
83,B0043,1.5238547545004,6.230659069099402,9126.219000000001,4.214594202199954,3.667117731908345,4.158234349399429,0.03250534616974223,-0.0004761109262205247,8.059334998305644e-05,35.21691268096882,22.848532140143536,25.54920113549542,-0.0013547743903703153,1.494389711129,0.0318196503317455,0.6230873754478278
85,B0043,1.5140880492309534,6.194947282088904,9272.25,4.214601785074998,3.6784750205237446,4.160825530350437,0.03150916775746387,-0.0005029704484109605,7.740779296076916e-05,34.83092330421236,22.583031568478532,25.211034148684657,-0.0013201658153828278,1.493947005800334,0.0315835200996324,0.6096334508924983
88,B0043,1.5030769493791323,6.181644326344814,9338.094,4.214586097745762,3.8392685442784313,4.1713719469551025,0.03232541444490899,-0.00044801115519442036,5.891846792399286e-05,27.186812707178827,22.22638656341513,23.87999104312033,-0.00018920820593114283,1.4933386454833184,0.0321095264461924,0.5896546936751723
91,B0043,1.506383679129856,6.164933738376607,9224.342999999999,4.214659741928378,3.6819296425649943,4.161078290994398,0.0313844600242195,-0.0004674240466532476,7.784418960977411e-05,34.787565737810354,22.688733390910944,25.316703810028343,-0.001309003432970533,1.4940055300054105,0.0314110653105782,0.6106513158484673
93,B0043,1.5051848250266653,6.158503391171524,9183.592999999999,4.214612789490729,3.671572341584107,4.160669292046585,0.031032908799258022,-0.0004587262112744153,7.916176399664736e-05,35.38948866239862,23.10425810797136,25.746480208359365,-0.0013367282926681477,1.494408247073178,0.0310585816940929,0.6119778606062971
95,B0043,1.4976229059130695,6.129000766809688,9159.359,4.214645841505271,3.686813436560087,4.161552431312695,0.030557011228396647,-0.0004732333173767357,7.700108183040189e-05,35.29854653995919,23.14392100374791,25.834780255878062,-0.001325965832542298,1.4938456769534616,0.0308232638132025,0.6074856645349442
97,B0043,1.489293071490335,6.098144957959464,9221.656,4.214618639791856,3.6925982343479142,4.1628833369058045,0.030438036092007365,-0.00045491484880390325,7.604064298935376e-05,35.155867328646586,22.792755005104787,25.536981254092566,-0.0013400073491473938,1.4943440095125726,0.0315240240030121,0.601123891493974
100,B0043,1.4817693502385763,6.099789201547129,9517.844,4.214577790105492,3.842034612087332,4.173288540362893,0.033502696537708966,-0.00044241604116800434,5.876773369595317e-05,27.30932056956777,22.252073832956626,23.99391216115595,-0.000205870540129589,1.494022766718277,0.0306569111309378,0.5801743012077643
104,B0043,0.07065984917468568,0.29845221872922034,3192.813,4.359220381103622,4.209737636809476,4.213233735765015,0.04258213881036531,-0.005371842508200177,2.2584181795307635e-05,6.1275011966890025,4.269568165312081,5.320190847365899,-0.00020888428295523954,1.1318602270272315,0.0314175600926313,0.07967419896585887
107,B0043,0.0774818203283304,0.3271505955548103,3251.938,4.345255923973584,4.2092091272408245,4.213179332982581,0.0405020631454432,-0.0045166472556651014,2.3963980769539338e-05,6.866361113998969,4.226652968336522,5.505333248078434,-0.0006633049917255637,1.1519138559927706,0.0320215626698624,0.08592900907222652
109,B0043,0.0765026514616278,0.3230513125888137,3186.187,4.34499183060557,4.210115382161138,4.2132796449135705,0.040584794936014836,-0.004425025906003632,2.477012996087558e-05,6.398957111506083,4.178779072779007,5.549979369244827,-0.0004256848877912254,1.160679615190458,0.0322248931467856,0.08663704944922677
111,B0043,0.07805624856106186,0.3296394850262194,3291.2660000000037,4.3514135062961685,4.210000192751807,4.2133768801525635,0.041186097312036256,-0.004852680292543008,2.412186998226876e-05,6.457254260055558,4.367384347502009,5.6584705988341355,-0.00011597558100851298,1.1697878848410812,0.0301131221153516,0.08545487555425456
113,B0043,0.08983518477607425,0.37912810353033566,3631.813,4.345630806008598,4.209822386279063,4.212904387493479,0.04637073849410733,-0.005038531135528387,2.3393715296737336e-05,6.229454977282889,3.612779683848804,5.27236325300012,-0.000347939662368462,1.168481701831391,0.0308314718790781,0.08895910298162814
