Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
2,B0045,1.0653328218926594,4.474831299216242,10800.719000000001,4.212505544111033,3.993489625830442,4.204196593702999,0.04611867128482469,-0.00034692376676329284,4.925517952047337e-05,8.785650190090244,4.782259925756143,6.398254668188459,-2.3745020305995587e-05,1.5140751339173384,0.0483296706081412,0.3609813777674471
5,B0045,1.0447023308001429,4.3881893579212266,10799.499999999995,4.214912115100189,3.970639875540969,4.204186571292755,0.047849475043551595,-0.00028663746010548167,5.256296778235665e-05,8.853129773685774,4.567414038631015,6.3472057362496965,7.532104076350964e-05,1.5120238715770886,0.0473389311774778,0.3534645286546725
7,B0045,1.0114323263895595,4.249270329683289,10805.188,4.215772211395993,3.9832571420998297,4.2044726834269515,0.0483695569961366,-0.00040463733818830766,5.192444506447986e-05,8.776291982334724,4.3850735645912415,6.185506149556948,-2.6375029835483836e-05,1.5127067481021716,0.0468808039519541,0.34227982330762885
9,B0045,0.9867110855906935,4.145564048836489,10803.203,4.216186982840325,3.990775441425261,4.204484849039841,0.048227689943171795,-0.00041727479136881654,5.129204160797937e-05,8.775346646457248,4.513284684849527,6.200005778890162,-2.9989349326568506e-05,1.513315879830602,0.0478301100700647,0.3338187596769683
11,B0045,0.9654770331534646,4.056510056317547,10801.578,4.216835157279528,3.994989188252957,4.204528887333874,0.04788563578514354,-0.00031111952225208213,5.086216247259089e-05,8.71806347044578,3.995359603574443,6.133249381161757,-4.6661201245427616e-05,1.5131036691999489,0.0457059562623646,0.32638257918781227
14,B0045,0.9449791407145555,3.970458015006659,10802.453,4.216709191560564,4.003799592067668,4.204605404192668,0.046017116865162834,-0.0003955240322535048,4.897038959465258e-05,8.483162547096285,4.591655141930058,6.240690564909887,-0.00011346322570613241,1.5133725328641991,0.0463350309108553,0.3192900508490333
18,B0045,0.9507631673168933,3.9949367849400943,10805.875,4.217632030421649,4.006448478541898,4.204631455252693,0.04473462755616782,-0.0004084273535722752,4.833458299108463e-05,8.580955095681853,4.654018028384528,6.354369461501999,-1.0769885335159901e-05,1.5130311299415478,0.0462169118570193,0.32019629714141556
21,B0045,0.9408730408258599,3.952915314797152,10801.75,4.2159992807751845,3.997788685173181,4.204434475906506,0.045783367966602616,-0.00038245167961561846,4.9725490581248147e-05,8.560759277571414,4.8743059017419945,6.463317182156532,-0.000132032382457528,1.5134536808203187,0.04582105474113,0.3180997170165588
23,B0045,0.9236618808793956,3.881126364637195,10799.906000000004,4.217820005542926,4.008065994169093,4.204650314995484,0.04665905118775123,-0.00040587744517360676,4.936773500198456e-05,8.840378927250836,4.816656158593235,6.362504699877728,9.021281355138093e-06,1.5134086648411913,0.0453381516703254,0.31234046079718064
25,B0045,0.9114521795970069,3.829625237220463,10800.609,4.217270197581081,4.003374406888585,4.204536937648911,0.045738454696323975,-0.0003950391418232474,4.940069845137538e-05,8.538550899579711,4.847410387494197,6.402954206781692,-0.00011552668054338771,1.5132076812753137,0.0464308702228913,0.30808094626253024
27,B0045,0.8991290820243449,3.778372675277731,10803.594,4.218979748286235,4.014414655794217,4.204741472177147,0.04649597499826071,-0.0003995898782879935,4.892307265995126e-05,8.779279490535002,4.801852732767293,6.344602637964094,7.149293918978053e-06,1.5136313762663711,0.0464357984550878,0.3032521563449208
30,B0045,0.8876991800890431,3.730722888822328,10801.141,4.219637943167753,4.023851561965845,4.204837699816382,0.04666919598821743,-0.00045042842984617895,4.810760678378353e-05,8.55644041954141,4.628315629590587,6.29327527840867,1.2678452994469156e-05,1.5117690493719422,0.0466047639640631,0.2989388344888827
34,B0045,0.9481384071048476,3.984093798974153,10802.641,4.218222306090944,4.01244357289201,4.204607293018684,0.045312467152413154,-0.0002655539843782054,4.8571216088263236e-05,8.64082549967087,4.661423181220547,6.3683918126773005,-2.373746980465209e-05,1.5127255416268222,0.0472166963981021,0.3197933443380036
