Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
2,B0034,1.801674895340034,7.425063677960788,10799.593,4.20178056056341,3.684818953919807,4.163363107362374,0.27786374272458725,-0.0011317171277207096,0.0001273586400404655,29.372963987655265,25.622185725579254,27.061145839958975,-5.533682325371691e-05,1.5169639109869422,0.0220463511638527,0.6371406944033713
5,B0034,1.7694270834294865,7.291094945262508,10799.641000000005,4.201909239533201,3.764094456427346,4.164691123016966,0.2667034651299697,-0.0009933569453257239,0.00011716093775560441,28.583837820755704,24.74168247333646,26.130111469894178,-0.00028460899276961277,1.5176027504303633,0.0208172756803745,0.6151896996891174
7,B0034,1.749349388390225,7.209992029482555,10692.328,4.201715446058624,3.800103326961876,4.164379606226178,0.25886802735902764,-0.0012635886900464331,0.00011432376295321576,28.491558275181745,24.722896949617883,26.01510467971172,-0.00033628715826001615,1.519104837654227,0.0217050887619701,0.6209838713503164
9,B0034,1.7251631089017987,7.112530754353109,10635.375,4.201905578009789,3.8318919755597887,4.165090057176295,0.2532542208328969,-0.0009425225233462934,0.0001116038904720671,28.338738786500556,24.55766565287724,25.90059927348126,-0.00035033369759390607,1.5183407859627815,0.020737572855347,0.6165689972508946
11,B0034,1.711211675311303,7.056225759228333,10610.968,4.201759423747872,3.842561851076944,4.1662542449961295,0.24639733041242592,-0.0011125212414106282,0.00010784906621898811,27.90885991658089,23.78301923226495,25.38565250389376,-0.00038530590664502697,1.5181785174872706,0.0206349152764117,0.6073263090785906
14,B0034,1.6662150583283597,6.8802147049491005,10358.530999999999,4.201948413012839,3.876210860848512,4.168673191254087,0.24911857941915017,-0.000793388936612871,0.00010938353002347728,27.197561383942467,23.866399944363295,25.109294646329893,-9.054513415421406e-05,1.5188404322030475,0.0200566597613502,0.607985851595869
17,B0034,1.6625128541908838,6.860252316954737,10798.484,4.2028132645693885,3.8679570748475145,4.169158484488682,0.23538219068414182,-0.0010038738500978183,0.00010237756726553547,27.345503003886037,23.72824127242581,25.15542908782026,-0.00032834043570437367,1.5190128640635103,0.0202527403495311,0.5779973457304869
19,B0034,1.6455996993586526,6.790072080525612,10217.327999999992,4.2018233347951846,3.869229997448307,4.167544379490887,0.22549068454222093,-0.0008516057663173551,0.00010620043944271775,27.72133532461763,23.76950583596774,25.328273386516628,-0.000382732890762408,1.5183397539101406,0.0209469472978854,0.6095054093641342
21,B0034,1.6383535478543314,6.760285556526042,10163.125,4.201748271696791,3.870011994350424,4.167638104395045,0.22606420738173133,-0.0009968867141504853,0.00010815747211038253,27.65785315551085,23.76845982506456,25.335336068150315,-0.00037675833335051596,1.5170482820558475,0.0204982721719172,0.6096152698692624
23,B0034,1.6232808775672725,6.69921543311333,10038.812999999998,4.201743948529879,3.8714671229458046,4.167826280050177,0.2217494019032939,-0.0010588556916100132,0.00010888414851184205,27.53590103541909,23.70703110229589,25.264710020425806,-0.0003750156749614254,1.5169322401112226,0.0212235499319121,0.6102316965804389
