Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
2,B0051,1.6684197810708208,6.952221634516849,10801.422,4.214630310371577,3.8126578740654455,4.192444431262304,0.11022980147026357,-0.0008058836687731255,7.064330833251463e-05,8.412913811035446,4.121561316813486,6.499235875321619,0.0001465019667155819,1.4938337226764178,0.034526034361961,0.591858623208611
5,B0051,1.4199818416224428,5.928899051097906,10800.906999999996,4.2146097972009695,3.922793730745368,4.1978940795792195,0.07855404947808986,-0.0009401691164696134,5.222464875654896e-05,8.546745688736198,4.040443940043484,6.465060880839896,-0.0002115712368120604,1.493446723514857,0.057015224686225,0.5042602833734936
7,B0051,1.2980198748699863,5.426675782870229,10801.687,4.214558524064105,3.943531771196988,4.200882453935714,0.07756149677470466,-0.0008915942687320921,5.040118575539641e-05,8.627929616157157,4.041743910649847,6.362416696701361,-4.5307820904165944e-05,1.4923556788229897,0.0535461524469276,0.4589948089042578
9,B0051,0.6437245662434694,2.672073144559456,1650.953,4.207904251010783,3.93615023529098,4.152163603214455,0.07104277689044627,-0.0008294953387386156,0.0002851878475914166,8.641416089934317,6.062561709957709,7.924387058474958,-0.00045641437230044865,1.493036008089745,1.2154461481560888,1.404527827614682
12,B0051,1.2197746942692986,5.111533469580484,10801.031,4.214720777942384,4.01119196028574,4.204887661385459,0.10428951512901882,-0.0011321940223975476,4.864045389783282e-05,8.559087298622096,3.8212699765646874,6.26842036982832,-7.33092889352563e-05,1.4929258044131302,0.0338054977365083,0.41499682747312394
15,B0051,1.0528233470790143,4.412555234007165,10799.469000000001,4.214647942021613,4.029669950087928,4.205688409145192,0.09543102646192954,-0.001030464079685362,4.623364583549446e-05,8.35538589126182,3.85106221285763,6.142465063323534,-8.874933442983021e-05,1.4924890651345537,0.0327865253350125,0.36277442370392704
17,B0051,1.0181536975809269,4.258829873922109,10801.187,4.214594833936407,3.9761812982511975,4.204024493585171,0.07999201772675513,-0.0009212178597159743,4.7448855660259095e-05,8.557450859000351,3.722100641900859,6.200822776388027,-0.00017798722055270208,1.4929830562012811,0.031501530371253,0.3525563308475652
19,B0051,0.9495933618464836,3.976706920960306,10800.485,4.214557935212492,3.9969391879533,4.20589454979297,0.08332228587998593,-0.0009118756907030634,4.6786995415202294e-05,8.547047946085465,3.730585772080987,6.097591078074543,-5.177741507976619e-05,1.4939221175242048,0.0300219928698643,0.3277096491307532
21,B0051,0.9596395428164208,4.0156636094223686,10799.687,4.214617931561287,3.9809924263356455,4.204803296176371,0.07906216312441738,-0.0009838595619586217,4.743544906547429e-05,8.511892630110548,3.7916249718592656,6.14561552002553,-0.0001571395595083184,1.491976786239246,0.0314380669065247,0.3315994781776871
24,B0051,0.919974676835111,3.857770544636122,10801.265000000001,4.214574363561244,4.023164765386511,4.207081605428035,0.0842402405667628,-0.0009299217074029286,4.552191292418499e-05,8.055130839969799,3.799823521378531,6.023254518419909,-0.00013287655921532154,1.4923735116114367,0.032559514819348,0.31702861012505257
27,B0051,0.90005541097031,3.7565231168525752,10766.704,4.214676123688445,3.9171632641177454,4.2034786244083575,0.06097276111112789,-0.000877362946346223,4.8482878348716433e-05,11.408570719665118,3.780080079521287,6.2919437866608945,-0.00047469019137462974,1.493435664436563,0.0287546391484258,0.30606347710157017
29,B0051,0.8755119466328911,3.6679853813104355,10709.485,4.214638868071239,4.001191035304511,4.206652614936048,0.07763610913081569,-0.0008960681030807599,4.675575953634736e-05,8.613611731557793,3.960607708537169,6.093667442627787,-5.9109027251915066e-05,1.492464552269805,0.0292116938362839,0.3036966472398968
31,B0051,0.9072281207154497,3.8010518884695337,10801.938000000004,4.214610675565801,3.99115322456214,4.2065832380207695,0.07423858453659664,-0.0009037016935625915,4.540275909015927e-05,8.475944467003737,3.8609581556713577,6.054623390705281,-7.852332920345513e-05,1.493141626752586,0.0296846293331757,0.3074183275090851
