Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
1,B0027,1.8798336075256297,7.728570711143815,10800.875,4.214718602709106,3.4999191201609614,4.164198481575722,0.23527242060407405,-0.0010433359909301433,0.0001364282529664367,29.86261187528957,26.209809740016976,27.572994748953064,-4.985726183438749e-05,1.4974570691937723,0.0354411657239137,0.6669229131072529
4,B0027,1.8678421827410752,7.685832663366089,10802.094,4.214620127189335,3.5725371205954333,4.165685680939047,0.2218274857675509,-0.0010652055995085323,0.000126961220306106,29.900680585554188,25.93338736500799,27.42673340576615,-9.607361228385412e-05,1.496094409669627,0.0366205190936028,0.6665101633450353
6,B0027,1.8622714605611574,7.673743877854549,10801.046,4.214626348821452,3.581418604436827,4.168704253458199,0.22972181343134931,-0.0011009245428343552,0.00012934877895014584,29.737943483552232,26.03155614321373,27.368209937900964,-5.897532877889408e-05,1.4976200554671404,0.0359635241193935,0.6617255318319919
8,B0027,1.8530205564716118,7.636012526642189,10802.563,4.21469976921516,3.62304450449938,4.1690475454108675,0.22470753845102748,-0.0010965862319237754,0.00012499355399037132,30.045818447384573,26.268999939617565,27.6838179441264,-8.176900145265391e-05,1.4951163728455084,0.0345896674397715,0.6587199383606058
10,B0027,1.854014888165885,7.640453534376157,10792.422,4.214699222693123,3.618260000752089,4.169390008022413,0.2202075486851594,-0.00110276237162272,0.00012489848721965817,30.020368486305088,26.328684154830608,27.712540916716147,-8.294424495373328e-05,1.4948643273674942,0.0349816904091587,0.6576786493712414
13,B0027,1.854479614503573,7.64286757476901,10761.452999999996,4.214591094775216,3.624707784474059,4.169724592325975,0.21290943949684468,-0.0010210681686570887,0.00012355585307793096,29.940215678646812,26.292447182433687,27.622606618390076,-3.0073559880441327e-05,1.4954629097975392,0.0328829140157927,0.6566361590901156
17,B0027,1.863715575019191,7.6692850335098255,10608.015,4.214587608217131,3.59657903613841,4.165775936408127,0.1975407183275388,-0.000978560321169634,0.00012471079116082123,30.210941357697745,26.01431907966761,27.478392301428016,-4.2459144769219536e-05,1.4951983522368864,0.0354682664825416,0.6721150034484585
20,B0027,1.8694248033788552,7.685257789962623,10562.032,4.214635719867989,3.5543913619050627,4.163783603874946,0.19353356657911852,-0.0009507769331747772,0.0001295285555069852,30.49677169072192,26.609233497591635,27.8950967564566,-5.727535020689794e-05,1.4965323941719824,0.0341950438247221,0.6751733311450675
21,B0027,1.366476044786231,5.661518817971101,9093.969,4.214642748985721,3.889183595672365,4.184292667921331,0.16953624918348056,-0.0009159159960164484,0.00010173681188353779,37.95394996632584,26.29779152983356,28.65677552286681,-0.0012787943773026587,1.4952106345773697,0.0311119172188124,0.5622556694730756
23,B0027,1.8576673458949702,7.641437772984882,10550.125,4.214671315701383,3.58803051289653,4.165154173278755,0.18912385121286962,-0.0009181400279226039,0.00012665196234055927,30.274659085750457,26.222666563489057,27.649329727746103,-8.115680907352234e-05,1.4980731471537578,0.0330420077645746,0.6708274083757898
25,B0027,1.8583215183560104,7.6444365821268745,10571.921999999999,4.214635129128317,3.587105408036721,4.1658602511189216,0.18530396773497856,-0.0009302150045538534,0.00012459257719102339,30.247345624119312,26.512068949602064,27.71496581003259,-6.420425400139066e-05,1.4983258057526017,0.0205253128613038,0.6653081437684588
28,B0027,1.859636858587364,7.649712453737642,10517.546999999999,4.214726892600006,3.587948513029012,4.165447816189077,0.18390249581511142,-0.0009157895071913147,0.000126435164029171,30.74581964202981,26.36333674601823,28.053005274380247,-6.577573695068503e-05,1.4962397804797338,0.0353378101326753,0.6710168429295399
32,B0027,1.8630283070744098,7.6599251697637545,10521.0,4.214733011133919,3.5682084733069765,4.164415195598101,0.17581028053743714,-0.00091759119022662,0.00012666206744113955,30.06782356139694,26.170291172900377,27.39655274498457,1.0795657524810675e-05,1.4974644696546866,0.0347962172320342,0.6718500348018338
35,B0027,1.8534654270092137,7.615523004346327,10388.641,4.214645584941748,3.588076176692278,4.162872342790374,0.16887024653446095,-0.0009175003789766279,0.00012470441072145484,30.633300490937163,26.688517693667794,27.995668683970564,-6.0513568927806126e-05,1.4955263595091477,0.0350420518170421,0.6764908006333257
37,B0027,1.8615554057168007,7.6437098472676634,10315.718000000003,4.214728469001911,3.542180165740319,4.161070505171312,0.166065712100513,-0.0008315588609151485,0.00013023574964151014,30.688464138913563,26.67819171099853,28.07225318477381,-0.00010032705492891555,1.4996158446504082,0.0350866367230754,0.6830971819653667
39,B0027,1.8495351969565867,7.599128084348518,10331.656,4.214604037737042,3.592331694152401,4.162767442948812,0.16443499722525315,-0.0008672864473982566,0.00012484592105967523,30.530424300740552,26.544530877110944,27.928145490374234,-0.00010209654479706021,1.495410171179515,0.0344868424295948,0.6775944565935963
41,B0027,1.8544785635529757,7.617407993372069,10303.0,4.214871418357896,3.559826118249142,4.162362377392693,0.1621652808962554,-0.0008322595052869665,0.00012772901717617122,30.414027047634487,26.57968507698296,27.85601750744517,-8.322329593731815e-05,1.496185704816975,0.0341459245574356,0.6774087213524619
44,B0027,1.8510913316912694,7.60710562036606,10362.359,4.214683893057999,3.5812176395886173,4.1634434251379995,0.15971265196800624,-0.0008219290565458191,0.00012505238911166727,30.610402497070076,26.697065901171587,27.967068421307726,-2.933293091771614e-05,1.4957546950622185,0.031523170932088,0.6742434654924382
48,B0027,1.857366268758684,7.621516459847305,10215.203000000001,4.2146891286696375,3.521074636295639,4.159900946049438,0.1559160847425137,-0.0008114176100224114,0.00013242618433538582,31.236937423286445,27.08798606137409,28.436560653510004,-3.919141375884264e-05,1.4976820117696217,0.0325208907708618,0.684949991860941
51,B0027,1.8600919480139944,7.6323302464917715,10260.391,4.214694270784029,3.499419581655492,4.1599584470232465,0.15293168237609991,-0.0008017496316333481,0.0001338605934962821,30.945135475970847,26.864448860369627,28.25673516025054,-0.00010499274612140798,1.49873424641319,0.0324401232415128,0.6832663711583393
53,B0027,1.8539517104911298,7.610224918006292,10245.203000000001,4.214705667259592,3.52543383091075,4.160763822437216,0.15309280153361793,-0.0007737128144435787,0.00013227303505356037,30.766021072798942,26.73159407214843,28.103507993373476,-0.00010696881853197122,1.4981560841857748,0.0352159604686378,0.6820918034601517
55,B0027,1.8522796613608026,7.60408853133553,10177.875,4.214674046083129,3.534224834621668,4.160634408768856,0.14619822177032316,-0.0007638571006233144,0.0001304997358910569,30.625663811403143,26.62943693625537,28.031624637641507,-0.00011248486849328696,1.4969747358667451,0.0368210057189724,0.6873661596115634
57,B0027,1.849377282190957,7.594692743238707,10303.031,4.214684663145326,3.5425490842647465,4.162187474178067,0.14913066036758443,-0.0008510348346262449,0.00012917144720719223,30.429990735435087,26.49763510361629,27.786122854332664,-8.94578935763815e-05,1.4973979795919403,0.0322327116810612,0.6751554881606325
60,B0027,1.8415827198345438,7.567434563212748,10223.905999999999,4.214796309236678,3.582649593159437,4.163423500324533,0.14592883732310005,-0.0007334425907493488,0.00012519618687526307,30.650464477944176,26.7313092992594,27.985444538391945,-2.7266765320506576e-05,1.497512999897299,0.0307875234055818,0.6765539814186236
63,B0027,0.9305642338482906,3.8936791830330635,7533.078,4.214675943560965,4.023915506591764,4.202804192725786,0.13696956516164174,-0.0007475211143039839,0.00010379146935291413,30.151523919097222,25.99590687947495,27.31888284874793,-0.00020260342475996324,1.4980205271536933,0.0345185975855807,0.455739547734917
66,B0027,1.8392067191750852,7.554994785815513,10263.563,4.214791980017841,3.557520355793783,4.162947792355401,0.14260830968370317,-0.0007541536893896501,0.00012722260056617488,29.94915608221045,25.96076985099695,27.289706940861933,-8.973133071563978e-05,1.4982017688321,0.032204987606358,0.672840575886217
68,B0027,1.8390915331593571,7.5548107840894145,10236.0,4.214707833516967,3.560975731471132,4.162979598787102,0.1401268673824505,-0.0006864927277996921,0.00012681816001792662,29.94155164449019,25.94650083893201,27.298353336024896,-0.00010257508258946635,1.4959552033306986,0.0313823312259111,0.6740258087841954
70,B0027,1.8326703768539652,7.531556726974663,10259.156,4.214656080119211,3.581833818529553,4.163905570157171,0.14056133906759422,-0.0008307274679861723,0.0001251669258511551,29.798463863317156,25.86440108404468,27.203768280174003,-0.00010058391188402543,1.4976223159743314,0.0317590824735455,0.6710678497866384
72,B0027,1.8275649629585782,7.513190745036158,10260.719,4.214841213465693,3.599202585599637,4.164674511803648,0.13858710480437347,-0.0007312936910144944,0.0001233452001929033,29.774146390062835,25.87207704072837,27.169020720231586,-9.522563689418255e-05,1.4977697340643843,0.0341310135007578,0.6693413051320405
75,B0027,1.8355891491139391,7.545947377894666,10303.844,4.214736936518023,3.575649786491201,4.1648871550068876,0.1390703796640912,-0.0007315557408784637,0.00012554746422026344,30.190441272534045,26.20328399343528,27.527733283185817,2.2046204495614204e-05,1.4965465067426262,0.0309083430822138,0.6673372671728564
79,B0027,0.8498155415270778,3.401137657762205,2053.641,4.114949172844572,3.5040361058153247,4.0023669292143325,0.13672500354233474,-8.072658257910925e-05,0.000569410589864233,28.750062677971854,26.53182852369804,27.51792566369402,0.0010801469946664561,1.4964149024041031,1.486817965790607,1.4911411370563523
