Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
0,B0036,0.9991742725196963,3.3035545442168077,1799.985,3.530917757062598,2.692363558999662,3.304339162264024,-7.313277094209001e-05,-0.0339792846960525,-0.0006173492731401587,24,25.25510878948548,23.92499894897125,24.902428210717023,0.000732555877372704,-1.993099744744199,-2.0038601695058262,-1.9983816098897877
4,B0036,1.798284505626203,6.219152540805978,3241.047,3.885332145566516,2.685636595881031,3.4589529048512784,-6.609120220799719e-05,-0.03081819363634912,-0.00044463593663816896,24,26.547068220384585,24.871232330891456,25.965439307741814,0.00021913148532955965,-1.9906113311774325,-2.00280826348544,-1.997454311137324
6,B0036,1.8015754720149424,6.2423385297242415,3246.094,3.8962766809411367,2.662489466857697,3.465699776598704,-8.67389040327643e-05,-0.030380040526374098,-0.00045137965015387097,24,26.495839445842005,24.545234673742883,25.81010933331058,0.00022818870635097531,-1.9913168882335583,-2.004317840985689,-1.9980123073361788
8,B0036,1.801523679842222,6.243514204575735,3244.438,3.896600658636443,2.6573808763123017,3.4663010083853925,-7.815910384478526e-05,-0.03023279864977803,-0.00045295334505669765,24,26.383869073507284,24.215023797122345,25.610595050616197,0.00026874355097766583,-1.9913457005992932,-2.006820885715504,-1.9989909288532621
10,B0036,1.796034946492914,6.2231160170830915,3233.781,3.89703207557999,2.663543957344219,3.465538699594601,-9.459848499614613e-05,-0.029962536031882904,-0.0004527537641279052,24,26.038513721787695,24.005347474868884,25.34889021535989,0.0002487402463740456,-1.9912981185895733,-2.009500231963076,-1.9994957683686656
12,B0036,1.7900637470136762,6.191490811443195,3222.813,3.8960275785414296,2.6678994227263173,3.4592600950503223,-8.588663441857935e-05,-0.029980480393590386,-0.00045375664223121806,24,25.52893924273116,23.76820089668871,25.07471873725865,0.00038078484178206105,-1.992060382750598,-2.010118970470753,-1.9996409221775635
16,B0036,1.7855943676399342,6.1745996555552605,3214.828,3.892066890036046,2.6568692251182435,3.4582476347968747,-9.855246373584594e-05,-0.02957988562772918,-0.00045590317167858174,24,25.434898613415253,23.78953814001808,24.885765159577478,0.000245781282653192,-1.992380581536672,-2.010514808331086,-1.9995950712317694
18,B0036,1.7861073263092633,6.183007909123158,3215.547,3.898117215917841,2.682881821919537,3.462091164852177,-8.83277374154487e-05,-0.029352040053681427,-0.00045006411192613434,24,25.49992828339642,23.803540487415543,24.969455522765536,0.00029869548026693275,-1.9924661500711067,-2.0087014787729163,-1.999729090461641
20,B0036,1.7863020351102838,6.182743407311413,3216.078,3.898621597831576,2.643495320901669,3.4615111451468614,-8.949598666606531e-05,-0.02908199875813756,-0.0004602165793930314,24,25.538807420659257,23.849601747210198,24.97873609175822,0.00027642331615572316,-1.9913854198078689,-2.0083926934667744,-1.9996225222569937
22,B0036,1.7830691775630096,6.173203443153666,3210.297,3.8993444020131856,2.6529146015025358,3.4623463822152374,-8.876306746359054e-05,-0.02897516134777228,-0.0004588393578020624,24,25.42021899627584,23.786532133081383,24.91186675481146,0.0002650981278113298,-1.991930105810772,-2.0080365229044976,-1.9995836444110755
