Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
2,B0042,1.76335825084163,6.150521926212645,3145.703,3.930703120621396,2.212944918777632,3.488579900286107,-7.44920352372939e-05,-0.027246646470493185,-0.0006210349565717076,22,36.2911845116418,22.93486718127192,30.30600521337875,0.0042458926765717815,-2.0078410089834,-2.014638801503157,-2.0118250152592223
4,B0042,1.7503233328299128,6.136639753008807,3122.047,3.946699169036785,2.309237410523855,3.506585138733393,-8.460973542789326e-05,-0.025461189992530376,-0.000594446690782851,22,35.3651744181079,22.56048270154985,29.764929336823727,0.0041013769864957335,-2.0076280953171954,-2.0148053114573066,-2.0120083716813446
6,B0042,1.747194642140681,6.123934153472021,3116.078,3.94848373686202,2.235585941689686,3.505618190811013,-7.498816847935915e-05,-0.024863204266218894,-0.000617994465456982,22,35.13475917050419,22.27613601402429,29.51226332481224,0.004124777449822601,-2.0083150915743904,-2.015434761164688,-2.012205875161155
8,B0042,1.7394649828299018,6.101184571630473,3102.109,3.9497299873259295,2.300054847690224,3.508205874193605,-8.82053565636488e-05,-0.024602028693549355,-0.0005997388890544546,22,35.40850515905619,22.1702338056526,29.46172104615578,0.004267506832739788,-2.00859372531462,-2.0155565107237616,-2.012235413951909
10,B0042,1.7358835106380759,6.097556736073713,3095.64,3.953462846700785,2.3390736793463027,3.5133195613412864,-9.224548589135392e-05,-0.024274970102023945,-0.0005894865994915023,22,35.65591323642248,22.525358409017503,29.785516166729863,0.004241628492785005,-2.009109340635371,-2.015995237854003,-2.0122451351112405
14,B0042,1.4682835685839049,5.2530009470876795,2626.781,3.9521088141645206,3.3813406435619986,3.5769699441973444,-6.467396548858986e-05,-0.023848775919306536,-0.00030446716533782036,22,33.431937420119205,23.11579426295017,29.496090100342876,0.003927294722007291,-2.009823590638489,-2.0156141177062725,-2.012283698136873
16,B0042,1.7281160252841195,6.071878040545173,3081.703,3.955495130770954,2.298851071731569,3.5143448905010035,-8.463170414705009e-05,-0.02369689721865142,-0.0006045054572417763,22,36.032044299757686,23.153704707952294,30.138771584415746,0.004178968444332693,-2.0086924912956188,-2.0146673758608302,-2.0122402218767137
18,B0042,1.723413497941841,6.048118051332229,3072.797,3.954198273639739,2.2164996517341984,3.510211064095322,-7.955410383980625e-05,-0.02361682479650012,-0.0006310294245301516,22,35.7623078299739,22.69137912384475,29.76643597531336,0.0042537560099574255,-2.009752967914025,-2.016448918600222,-2.0124289159418525
20,B0042,1.715835744466874,6.018704853388193,3059.203,3.952802016983345,2.24326786229383,3.5087906175770915,-8.594320664965912e-05,-0.023575293042718916,-0.0006234684808620485,22,35.50399947907257,22.41481661999301,29.52927720809407,0.004278625138338174,-2.008386149863939,-2.016370882539026,-2.012392856522068
22,B0042,1.7092277531586006,5.996524088360379,3047.234,3.952839657510683,2.320550248622781,3.509465186229194,-9.538711012524542e-05,-0.023595251415795465,-0.000601465585145497,22,35.27701006128309,22.17710702276549,29.35110589107535,0.004298948829829808,-2.0083993795261814,-2.0173293605362743,-2.0124178379805455
26,B0042,1.70763744481544,5.9831548676318835,3044.36,3.948449343806667,2.2074667778675563,3.5050005675964293,-8.313281342592963e-05,-0.02345829451338877,-0.0006362300022649581,22,35.438542784405065,21.999217652399956,29.252272613210764,0.004414499314143238,-2.008847357109473,-2.0179688284834034,-2.0124579946311205
28,B0042,1.7005074521880381,5.965900874001428,3031.312,3.9525088509464577,2.3629471674955966,3.5094830965880295,-8.819960554151685e-05,-0.0234186696438189,-0.0005907572451979177,22,35.23301854969927,22.05344631186897,29.265426377963852,0.004347811191269753,-2.0088142103757543,-2.018830939124682,-2.012601332981692
30,B0042,1.6986131887605511,5.952114789202593,3027.875,3.952373003059132,2.22079928743761,3.5053738607604217,-9.881115302755416e-05,-0.023164235978667038,-0.0006367242381959123,22,35.37560287158126,22.028313274240247,29.233097177608776,0.004408137587364409,-2.009714118380389,-2.019325717882185,-2.0126342289548393
32,B0042,1.6885316434784698,5.921292260949584,3010.047,3.951772810004316,2.379454416800918,3.5079880298918114,-9.819436149696825e-05,-0.023091126909600836,-0.0005892194435981236,22,35.240346009052736,21.994752779527165,29.211222317832995,0.004400460600623702,-2.008893964804932,-2.0198651097991984,-2.01244561914568
34,B0042,1.68689026087368,5.9117845535519065,3006.781,3.9519837473876223,2.313564809811483,3.505860229845107,-6.896312354426715e-05,-0.02285342477799246,-0.0006105066825933713,22,35.378614080156375,21.960745879887597,29.180887290570734,0.004462535914743634,-2.006853268128453,-2.019707495930309,-2.0126351789886514
38,B0042,1.6907200258469024,5.923528586293852,3013.782,3.951482944062621,2.3006714605888776,3.505057857506628,-9.850515494983404e-05,-0.022793548178405305,-0.0006129588452680852,22,35.311673058261924,21.850406558338204,29.1335295677877,0.004466569413422643,-2.0088081231002115,-2.019811604847253,-2.0124832007333833
40,B0042,1.6825808463434218,5.890726812341594,2999.172,3.9511617849708336,2.235904104686029,3.5024375594813177,-8.501855502089099e-05,-0.022636386984187826,-0.0006372702952199284,22,35.381961061313255,21.90350983874812,29.154118433098436,0.004494057434040173,-2.007857820637375,-2.019941517456099,-2.0125063422271947
42,B0042,1.675569054305519,5.871396461213429,2986.359,3.9523843080248127,2.3894554039633045,3.5055487052057783,-9.896953025838143e-05,-0.02260382584613791,-0.0005899755777624638,22,35.25340833276684,21.934291961309505,29.143256091256035,0.004459985008988314,-2.007816212373426,-2.020188403345957,-2.0126462772539666
44,B0042,1.6740606365694823,5.860081577058953,2983.672,3.952353266949267,2.277661230405807,3.5020066412399,-7.499617907664197e-05,-0.022508590254575914,-0.0006269239287332599,22,35.37846611947363,21.88561816057616,29.15047334445953,0.0045222289711796294,-2.0076579520648616,-2.0200971028016084,-2.0125657943259285
46,B0042,1.6653038709307306,5.830401355092502,2967.532,3.9508594796476366,2.364765531860963,3.50253620934377,-9.890306227187018e-05,-0.0219159037070799,-0.0006019598389322186,22,35.3441838051747,21.922100844012338,29.166387372093208,0.00452297834064211,-2.007828899973047,-2.0220817004003178,-2.012687808496242
50,B0042,1.696327735865877,5.941399221870002,3023.469,3.9473620519052335,2.284672125293679,3.5040283032979924,-9.705396831374632e-05,-0.022342467090198936,-0.0006155287083643758,22,35.61091404079951,22.075676099740477,29.38576938786482,0.004476724564088148,-2.00806729342859,-2.02087074020935,-2.012569553840708
54,B0042,1.6852487951845283,5.916791057533914,3003.312,3.955830617958881,2.4056624759625764,3.5124196425148857,-8.579573566646336e-05,-0.02165820475257168,-0.0005808452887596265,22,36.14364686050204,22.934719523726518,30.086525853112946,0.004398120254164576,-2.0083027079775446,-2.0221682438178825,-2.0127197349798904
56,B0042,1.6824787074271481,5.902250010521341,2998.36,3.9593864992891192,2.259265594828058,3.5096821742193045,-8.894000276595417e-05,-0.021375312985088737,-0.0006291741155261139,22,36.54958116918727,23.267231946158606,30.362736313459273,0.004429871404043765,-2.0086222702613643,-2.019460626145152,-2.012689364502087
58,B0042,1.6721965360385882,5.862553069934304,2980.0,3.957563676096577,2.297815258894494,3.5074520374701534,-9.864801316219686e-05,-0.02141109480554405,-0.0006208758181909009,22,36.49016009077943,23.144176580320632,30.255396081295096,0.004478517956529799,-2.008543112935034,-2.0196503096891822,-2.012636759836213
60,B0042,1.6603118389864868,5.8176869772553825,2958.391,3.954851025478906,2.368265439523308,3.5054786959009507,-8.820197895063837e-05,-0.021524075657019692,-0.0006026460109663326,22,36.32855220720978,22.943541675637512,30.068656362295254,0.004524422407846789,-2.0086221576568875,-2.0197092405916743,-2.0128532814932343
62,B0042,1.6546582703324209,5.795403530747492,2948.312,3.9540069265902087,2.3719390209445725,3.504049589901471,-0.0001022988279763901,-0.021491380491446423,-0.0006031230245925921,22,36.37626779994444,22.774692153350173,30.023904303261073,0.004613343379735344,-2.0090344745147948,-2.021433558764001,-2.0128300469966924
66,B0042,1.6627243946988388,5.818629488437099,2962.735,3.9538350266299775,2.201571238872462,3.5010583342193144,-0.00010485004680252666,-0.021349707963653975,-0.0006557909284667162,22,36.68421019294007,23.11168329148391,30.327792768921775,0.004581080286105967,-2.0091862960670994,-2.0209567624857296,-2.012812155521294
68,B0042,1.658818252744842,5.810662455134697,2955.562,3.958663986983224,2.270014738783829,3.504553788780564,-0.00010291428168235795,-0.021137631860131113,-0.0006362026096760053,22,37.01033115996851,23.607725222552187,30.70896267052321,0.0045347064069088455,-2.0088880559318816,-2.0209872934269897,-2.0129072612442003
