Cycle ID,Battery ID,total_ah,total_wh,cycle_duration,max_voltage,min_voltage,average_voltage,max_dVdt,min_dVdt,average_dVdt,Ambient_Temperature,max_temp,min_temp,average_temp,Rise_temp_per_Sec,max_current,min_current,average_current
0,B0006,0.8513701990099132,3.555324253885467,7085.672,4.204084967565013,3.99480601991218,4.179988901846976,0.18484269883968696,-0.0002840876862281306,0.0003259904585795548,24,27.35587045298397,24.127074981147757,25.35074323994094,-8.119360166914402e-05,1.5169940262727513,0.0220781855892952,0.7129360419219346
2,B0006,2.069027272335007,8.369716592421534,9883.078,4.207016122080002,3.3202491629293425,4.037908990240919,0.1489329672419584,-0.00010804079215620191,0.0004087692583558711,24,31.861155418610604,24.537437669642756,27.15994792764297,-0.0007410361173885149,1.519546173582518,0.020146497867782,1.0387600492589741
4,B0006,2.06606790903122,8.354683388543874,10033.046999999999,4.207290616886043,3.327555903644184,4.037848589845905,0.14933308132829812,-0.00011229351042904155,0.00040342023206185973,24,32.149172607204065,24.5860090157697,27.285793915805307,-0.0007530301504508789,1.518199890019578,0.021269690131559,1.0311362046383503
6,B0006,2.053960224459935,8.308819029498885,10108.843,4.2067161669272375,3.3764405727061044,4.041632931300586,0.14848993498048157,-9.695489507170833e-05,0.00038369004637916625,24,32.01707420321111,24.487028198630743,27.19618517028024,-0.0007440069663913607,1.5187139306884796,0.0267432307716052,1.023109470657529
8,B0006,2.0419904753139457,8.262522384024306,10468.968,4.207282925709644,3.407327679179539,4.046285925191112,0.14833407433295986,-8.212112692547054e-05,0.0003656919913030765,24,31.92107046426389,24.356409766514016,27.050683044142954,-0.0007221692040356118,1.5191620385729852,0.0280916889546304,1.001205125806726
10,B0006,2.045396678892943,8.277216577206094,10787.219000000001,4.206904703786746,3.3915543191215747,4.049034392804759,0.1472428568212569,-8.947810473065832e-05,0.00036483021827466317,24,32.03239363568571,24.359099278540004,27.00010811168771,-0.0007113320270169451,1.5191966203239775,0.0238488927943718,0.984853698387894
12,B0006,2.0315398893663517,8.222828298992171,10784.532000000001,4.206930372632538,3.4277981943627798,4.051302543806063,0.14814740814615004,-0.00010591096204494342,0.0003531704611043427,24,32.00263278190103,24.46080271632806,27.08175007635031,-0.0006992645860523371,1.5179240541064642,0.0219094905483932,0.9809750302023126
14,B0006,2.0189831391063215,8.169476257731054,9536.562,4.207160698723091,3.415651277124124,4.040784276833812,0.14667067190920702,-8.872108732678355e-05,0.00037940872418043087,24,32.202214948800616,24.56507642502122,27.35668248088411,-0.0008003892023255933,1.518427066526674,0.0296159711386141,1.0447036053966643
16,B0006,2.007031310779247,8.122912144392686,9291.390999999996,4.207043942482234,3.437185105706705,4.040349643310272,0.1464164133741808,-0.0001053896035641672,0.00037664607482390083,24,32.08909051113987,24.551132163668974,27.32904436900066,-0.0008112841605170745,1.5191659409130356,0.0226766938987635,1.0562139092421503
18,B0006,1.9973834331856049,8.085955294365089,9447.766000000001,4.2067449161458885,3.455638938474515,4.04343199841309,0.14565257563493236,-0.00010213297559655605,0.0003661614593985694,24,31.997731444743632,24.454044357988955,27.231357544142913,-0.0007984625240246928,1.518590584643815,0.0200297653873942,1.043663439694345
20,B0006,1.9982752681012084,8.092377447783006,9569.047,4.20701033665878,3.4410775263465685,4.045820043043462,0.14821330565553506,-0.0001139932901253751,0.000372705691813146,24,32.16534007453746,24.328179067929103,27.203949779622832,-0.0008184396017692662,1.517645142822274,0.0275642810433217,1.0361733567814282
22,B0006,1.9814487268229124,8.024551358770639,9255.453,4.206923833684555,3.466655466724133,4.044043324944844,0.14749358664795348,-9.733974136617214e-05,0.0003690831188819178,24,31.93681506588346,24.463891341980062,27.186947997324467,-0.000806801782673959,1.5200438907219018,0.0290596157355769,1.0508275190877778
23,B0006,1.7270419233869123,7.042285203975424,8982.766,4.204804954593547,3.794565922238272,4.083286283793878,0.15291630782202328,-0.00010760598571238233,0.000267487188723765,24,30.352216278441432,24.567942593063545,27.166879617071096,-0.0006420775531870892,1.518459078846942,0.0214963375438983,0.985648185633326
25,B0006,1.9607054207673396,7.944786580390381,9903.766000000001,4.2069602632522045,3.492552909619445,4.052744253870226,0.1453217263649263,-0.0001099468029807609,0.0003447516732584502,24,32.18060237026164,24.560524858807945,27.341473104258977,-0.0007689783113061294,1.5185037625942268,0.0207817654334832,1.0073924028417156
27,B0006,1.9571761205171354,7.932922062321239,10731.030999999997,4.206292828423885,3.503018882966245,4.05983268165518,0.14627040551691067,-9.567354895204275e-05,0.00032803397645826384,24,32.076511477048484,24.359926850380607,27.122953347855134,-0.0007190907030897478,1.5185480415776589,0.0204919440294977,0.9637737597080966
29,B0006,1.9460687703559927,7.888758022348812,9497.844000000001,4.206565620992792,3.4972233726519004,4.051809806041536,0.1481764845582398,-0.00011458401897025073,0.0003547141800200646,24,32.07848903390586,24.32321308786259,27.20754423796605,-0.0008165301457934316,1.519304676079667,0.0209280517041183,1.0247126199328347
31,B0006,1.9349824516197547,7.847186456307816,9208.516000000001,4.206615433787968,3.4971733200149857,4.051532268835274,0.14672210073034478,-0.00011079149395067389,0.0003604861624265912,24,32.105341901779,24.25321343846984,27.220006878207467,-0.0008527029179630203,1.5195277815148245,0.0213983304321174,1.0392648732094505
